state_code,county_code,year,parameter_code,first_max_value,arithmetic_mean,observation_count,primary_exceedance_count,ninetieth_percentile,County_ID,Pollutant,Pct_Unhealthy,Max_Last_Year,Rolling_Avg_3Y,Target_Next_Year
06,017,2021,44201,0.08,0.046188,8600,3.0,0.063,06_017,Ozone,0.0003488372093023256,0.08,0.08166666666666667,0.08
06,017,2021,44201,0.08,0.046188,8600,3.0,0.063,06_017,Ozone,0.0003488372093023256,0.08,0.08,0.091
06,017,2021,44201,0.091,0.051727,4560,6.0,0.068,06_017,Ozone,0.0013157894736842105,0.08,0.08366666666666667,0.085
06,017,2021,44201,0.085,0.053035,2089,1.0,0.064,06_017,Ozone,0.0004786979415988511,0.091,0.08533333333333332,0.085
06,017,2021,44201,0.085,0.054724,2413,4.0,0.068,06_017,Ozone,0.0016576875259013675,0.085,0.08700000000000001,0.085
06,017,2021,44201,0.085,0.054724,2413,4.0,0.068,06_017,Ozone,0.0016576875259013675,0.085,0.085,0.08
06,017,2021,44201,0.08,0.045534,5902,6.0,0.063,06_017,Ozone,0.0010166045408336157,0.085,0.08333333333333333,0.08
06,017,2021,44201,0.08,0.046101,6103,10.0,0.064,06_017,Ozone,0.0016385384237260364,0.08,0.08166666666666667,0.08
06,017,2021,44201,0.08,0.046101,6103,10.0,0.064,06_017,Ozone,0.0016385384237260364,0.08,0.08,0.091
06,017,2021,44201,0.091,0.051895,3241,13.0,0.068,06_017,Ozone,0.004011107682813947,0.08,0.08366666666666667,0.085
06,017,2021,44201,0.085,0.052782,1487,2.0,0.063,06_017,Ozone,0.0013449899125756557,0.091,0.08533333333333332,0.085
06,017,2021,44201,0.085,0.05435,1714,6.0,0.068,06_017,Ozone,0.003500583430571762,0.085,0.08700000000000001,0.085
06,017,2021,44201,0.085,0.05435,1714,6.0,0.068,06_017,Ozone,0.003500583430571762,0.085,0.085,0.062
06,017,2022,44201,0.062,0.045569,3358,0.0,0.054,06_017,Ozone,0.0,0.085,0.07733333333333332,0.136
06,017,2022,44201,0.136,0.048831,4213,1.0,0.067,06_017,Ozone,0.00023736055067647758,0.062,0.09433333333333334,0.097
06,017,2022,44201,0.097,0.058502,4832,0.0,0.074,06_017,Ozone,0.0,0.136,0.09833333333333333,0.082
06,017,2022,44201,0.082,0.053045,4084,0.0,0.062,06_017,Ozone,0.0,0.097,0.105,0.056
06,017,2022,44201,0.056,0.042564,3482,0.0,0.05,06_017,Ozone,0.0,0.082,0.07833333333333332,0.079
06,017,2022,44201,0.079,0.04321,4377,0.0,0.059,06_017,Ozone,0.0,0.056,0.07233333333333332,0.079
06,017,2022,44201,0.079,0.052351,5025,0.0,0.067,06_017,Ozone,0.0,0.079,0.07133333333333332,0.072
06,017,2022,44201,0.072,0.049384,4229,0.0,0.057,06_017,Ozone,0.0,0.079,0.07666666666666665,0.056
06,017,2022,44201,0.056,0.042564,3482,0.0,0.05,06_017,Ozone,0.0,0.072,0.06899999999999999,0.079
06,017,2022,44201,0.079,0.04321,4377,1.0,0.059,06_017,Ozone,0.0002284669865204478,0.056,0.06899999999999999,0.079
06,017,2022,44201,0.079,0.052351,5025,3.0,0.067,06_017,Ozone,0.0005970149253731343,0.079,0.07133333333333332,0.072
06,017,2022,44201,0.072,0.049384,4229,0.0,0.057,06_017,Ozone,0.0,0.079,0.07666666666666666,0.056
06,017,2022,44201,0.056,0.042219,2473,0.0,0.05,06_017,Ozone,0.0,0.072,0.06899999999999999,0.079
06,017,2022,44201,0.079,0.043213,3112,2.0,0.06,06_017,Ozone,0.0006426735218508997,0.056,0.06899999999999999,0.079
06,017,2022,44201,0.079,0.052293,3572,12.0,0.067,06_017,Ozone,0.0033594624860022394,0.079,0.07133333333333332,0.072
06,017,2022,44201,0.072,0.049211,3016,1.0,0.057,06_017,Ozone,0.0003315649867374005,0.079,0.07666666666666666,0.085
06,017,2023,44201,0.085,0.04858,7936,0.0,0.064,06_017,Ozone,0.0,0.072,0.07866666666666666,0.087
06,017,2023,44201,0.087,0.057234,4541,0.0,0.072,06_017,Ozone,0.0,0.085,0.08133333333333331,0.081
06,017,2023,44201,0.081,0.054098,4012,0.0,0.065,06_017,Ozone,0.0,0.087,0.08433333333333333,0.075
06,017,2023,44201,0.075,0.043876,8243,0.0,0.058,06_017,Ozone,0.0,0.081,0.08099999999999997,0.075
06,017,2023,44201,0.075,0.051328,4681,0.0,0.064,06_017,Ozone,0.0,0.075,0.077,0.076
06,017,2023,44201,0.076,0.050393,4171,0.0,0.06,06_017,Ozone,0.0,0.075,0.07533333333333332,0.075
06,017,2023,44201,0.075,0.043876,8243,0.0,0.058,06_017,Ozone,0.0,0.076,0.07533333333333332,0.075
06,017,2023,44201,0.075,0.051328,4681,0.0,0.064,06_017,Ozone,0.0,0.075,0.07533333333333332,0.076
06,017,2023,44201,0.076,0.050393,4171,1.0,0.06,06_017,Ozone,0.0002397506593143131,0.075,0.07533333333333332,0.075
06,017,2023,44201,0.075,0.043839,5862,1.0,0.059,06_017,Ozone,0.000170590242238144,0.076,0.07533333333333332,0.075
06,017,2023,44201,0.075,0.051531,3335,5.0,0.064,06_017,Ozone,0.0014992503748125937,0.075,0.07533333333333332,0.076
06,017,2023,44201,0.076,0.050092,2959,1.0,0.059,06_017,Ozone,0.0003379520108144643,0.075,0.07533333333333332,
06,017,2018,81102,143.0,16.629412,340,0.0,28.0,06_017,PM10,0.0,,,735.0
06,017,2018,81102,735.0,17.158713,8172,0.0,34.0,06_017,PM10,0.0,143.0,,201.0
06,017,2020,81102,201.0,17.636111,360,3.0,30.0,06_017,PM10,0.008333333333333333,735.0,359.6666666666667,985.0
06,017,2020,81102,985.0,18.087022,8653,0.0,36.0,06_017,PM10,0.0,201.0,640.3333333333334,133.0
06,017,2021,81102,133.0,15.373377,308,0.0,24.0,06_017,PM10,0.0,985.0,439.6666666666667,492.0
06,017,2021,81102,492.0,21.22327,318,5.0,30.0,06_017,PM10,0.015723270440251572,133.0,536.6666666666666,492.0
06,017,2021,81102,492.0,21.22327,318,5.0,30.0,06_017,PM10,0.015723270440251572,492.0,372.3333333333333,292.0
06,017,2021,81102,292.0,15.812882,7530,0.0,30.0,06_017,PM10,0.0,492.0,425.3333333333333,985.0
06,017,2021,81102,985.0,21.816547,7784,0.0,34.0,06_017,PM10,0.0,292.0,589.6666666666666,985.0
06,017,2021,81102,985.0,21.816547,7784,0.0,34.0,06_017,PM10,0.0,985.0,754.0,136.0
06,017,2022,81102,136.0,13.68652,319,0.0,22.0,06_017,PM10,0.0,985.0,702.0,315.0
06,017,2022,81102,315.0,14.230454,7815,0.0,28.0,06_017,PM10,0.0,136.0,478.6666666666667,39.0
06,017,2023,81102,39.0,14.171171,333,0.0,25.0,06_017,PM10,0.0,315.0,163.33333333333334,300.0
06,017,2023,81102,300.0,14.742125,8159,0.0,29.0,06_017,PM10,0.0,39.0,218.0,
06,019,2018,42101,1.6,0.29688,8198,0.0,0.55,06_019,CO,0.0,,,2.194
06,019,2018,42101,2.194,0.351658,8447,0.0,0.707,06_019,CO,0.0,1.6,,0.8
06,019,2018,42101,0.8,0.157475,8395,0.0,0.2,06_019,CO,0.0,2.194,1.5313333333333334,1.4
06,019,2018,42101,1.4,0.299337,8597,0.0,0.5,06_019,CO,0.0,0.8,1.4646666666666668,2.0
06,019,2018,42101,2.0,0.354876,8572,0.0,0.7,06_019,CO,0.0,1.4,1.4000000000000001,0.7
06,019,2018,42101,0.7,0.158289,8391,0.0,0.2,06_019,CO,0.0,2.0,1.3666666666666665,2.96
06,019,2020,42101,2.96,0.338877,8176,0.0,0.65,06_019,CO,0.0,0.7,1.8866666666666667,5.028
06,019,2020,42101,5.028,0.387208,8681,0.0,0.863,06_019,CO,0.0,2.96,2.8959999999999995,2.35
06,019,2020,42101,2.35,0.459882,7011,0.0,0.83,06_019,CO,0.0,5.028,3.4459999999999997,2.6
06,019,2020,42101,2.6,0.34313,8537,0.0,0.6,06_019,CO,0.0,2.35,3.325999999999999,2.5
06,019,2020,42101,2.5,0.39127,8717,0.0,0.8,06_019,CO,0.0,2.6,2.4833333333333334,2.0
06,019,2020,42101,2.0,0.459814,7326,0.0,0.8,06_019,CO,0.0,2.5,2.3666666666666667,1.36
06,019,2021,42101,1.36,0.289673,7401,0.0,0.49,06_019,CO,0.0,2.0,1.9533333333333334,1.951
06,019,2021,42101,1.951,0.349441,7712,0.0,0.686,06_019,CO,0.0,1.36,1.7703333333333333,2.607
06,019,2021,42101,2.607,0.425487,7909,0.0,0.695,06_019,CO,0.0,1.951,1.9726666666666668,1.2
06,019,2021,42101,1.2,0.291289,7691,0.0,0.5,06_019,CO,0.0,2.607,1.9193333333333333,1.7
06,019,2021,42101,1.7,0.351974,7725,0.0,0.7,06_019,CO,0.0,1.2,1.8356666666666666,2.2
06,019,2021,42101,2.2,0.424162,8265,0.0,0.6,06_019,CO,0.0,1.7,1.7,1.352
06,019,2022,42101,1.352,0.27361,7871,0.0,0.522,06_019,CO,0.0,2.2,1.7506666666666666,2.116
06,019,2022,42101,2.116,0.410689,2559,0.0,0.909,06_019,CO,0.0,1.352,1.8893333333333338,3.488
06,019,2022,42101,3.488,0.425353,7986,0.0,0.71,06_019,CO,0.0,2.116,2.3186666666666667,1.1
06,019,2022,42101,1.1,0.275985,8303,0.0,0.5,06_019,CO,0.0,3.488,2.234666666666667,1.8
06,019,2022,42101,1.8,0.411806,2558,0.0,0.8,06_019,CO,0.0,1.1,2.1293333333333337,2.5
06,019,2022,42101,2.5,0.42479,8338,0.0,0.7,06_019,CO,0.0,1.8,1.8,1.59
06,019,2023,42101,1.59,0.272929,8184,0.0,0.484,06_019,CO,0.0,2.5,1.9633333333333338,2.219
06,019,2023,42101,2.219,0.314068,8319,0.0,0.659,06_019,CO,0.0,1.59,2.103,1.66
06,019,2023,42101,1.66,0.369437,7467,0.0,0.574,06_019,CO,0.0,2.219,1.8230000000000002,1.3
06,019,2023,42101,1.3,0.277024,8561,0.0,0.5,06_019,CO,0.0,1.66,1.7263333333333335,1.7
06,019,2023,42101,1.7,0.319243,8564,0.0,0.7,06_019,CO,0.0,1.3,1.5533333333333335,1.4
06,019,2023,42101,1.4,0.367471,7793,0.0,0.5,06_019,CO,0.0,1.7,1.4666666666666666,
06,019,2018,42602,36.7,14.281564,8260,0.0,21.7,06_019,NO2,0.0,,,64.5
06,019,2018,42602,64.5,20.065278,8185,0.0,37.3,06_019,NO2,0.0,36.7,,43.3
06,019,2018,42602,43.3,15.587989,8237,0.0,25.8,06_019,NO2,0.0,64.5,48.166666666666664,68.1
06,019,2018,42602,68.1,22.832329,8377,0.0,41.2,06_019,NO2,0.0,43.3,58.633333333333326,61.3
06,019,2018,42602,61.3,33.015868,7710,0.0,45.5,06_019,NO2,0.0,68.1,57.56666666666666,75.9
06,019,2018,42602,75.9,26.315942,7980,0.0,45.3,06_019,NO2,0.0,61.3,68.43333333333332,48.0
06,019,2018,42602,48.0,7.679976,8260,0.0,13.7,06_019,NO2,0.0,75.9,61.73333333333333,64.5
06,019,2018,42602,64.5,9.706219,8185,0.0,21.8,06_019,NO2,0.0,48.0,62.800000000000004,43.3
06,019,2018,42602,43.3,7.92853,8237,0.0,15.1,06_019,NO2,0.0,64.5,51.93333333333334,68.1
06,019,2018,42602,68.1,11.411221,8377,0.0,25.7,06_019,NO2,0.0,43.3,58.633333333333326,61.3
06,019,2018,42602,61.3,20.561232,7710,0.0,32.1,06_019,NO2,0.0,68.1,57.56666666666666,75.9
06,019,2018,42602,75.9,13.571303,7980,0.0,25.9,06_019,NO2,0.0,61.3,68.43333333333332,37.0
06,019,2020,42602,37.0,14.266667,8215,0.0,24.0,06_019,NO2,0.0,75.9,58.06666666666666,54.3
06,019,2020,42602,54.3,19.290141,8175,0.0,36.5,06_019,NO2,0.0,37.0,55.73333333333333,42.9
06,019,2020,42602,42.9,14.383702,8293,0.0,24.4,06_019,NO2,0.0,54.3,44.73333333333333,47.5
06,019,2020,42602,47.5,20.003641,8249,0.0,38.2,06_019,NO2,0.0,42.9,48.23333333333333,70.1
06,019,2020,42602,70.1,33.001543,7468,0.0,51.9,06_019,NO2,0.0,47.5,53.5,66.8
06,019,2020,42602,66.8,25.233236,7847,0.0,44.8,06_019,NO2,0.0,70.1,61.46666666666666,37.0
06,019,2020,42602,37.0,7.571321,8215,0.0,13.9,06_019,NO2,0.0,66.8,57.96666666666666,54.3
06,019,2020,42602,54.3,9.606875,8175,0.0,21.4,06_019,NO2,0.0,37.0,52.69999999999999,42.9
06,019,2020,42602,42.9,7.5017,8293,0.0,14.1,06_019,NO2,0.0,54.3,44.73333333333333,47.5
06,019,2020,42602,47.5,9.615396,8249,0.0,22.6,06_019,NO2,0.0,42.9,48.23333333333333,70.1
06,019,2020,42602,70.1,19.974156,7468,0.0,33.8,06_019,NO2,0.0,47.5,53.5,66.8
06,019,2020,42602,66.8,12.250975,7847,0.0,25.1,06_019,NO2,0.0,70.1,61.46666666666666,33.5
06,019,2021,42602,33.5,12.732754,7893,0.0,19.2,06_019,NO2,0.0,66.8,56.79999999999999,49.4
06,019,2021,42602,49.4,16.79449,8225,0.0,29.5,06_019,NO2,0.0,33.5,49.9,35.3
06,019,2021,42602,35.3,13.7525,8276,0.0,23.8,06_019,NO2,0.0,49.4,39.4,56.3
06,019,2021,42602,56.3,18.828571,8337,0.0,33.2,06_019,NO2,0.0,35.3,46.99999999999999,64.5
06,019,2021,42602,64.5,30.885596,8274,0.0,43.6,06_019,NO2,0.0,56.3,52.033333333333324,64.5
06,019,2021,42602,64.5,23.545299,8100,0.0,37.8,06_019,NO2,0.0,64.5,61.76666666666666,33.5
06,019,2021,42602,33.5,6.840124,7893,0.0,12.3,06_019,NO2,0.0,64.5,54.16666666666666,49.4
06,019,2021,42602,49.4,7.643599,8225,0.0,16.9,06_019,NO2,0.0,33.5,49.133333333333326,35.3
06,019,2021,42602,35.3,6.716312,8276,0.0,12.6,06_019,NO2,0.0,49.4,39.399999999999984,56.3
06,019,2021,42602,56.3,8.450738,8337,0.0,19.0,06_019,NO2,0.0,35.3,46.99999999999999,64.5
06,019,2021,42602,64.5,18.700314,8274,0.0,29.8,06_019,NO2,0.0,56.3,52.033333333333324,64.5
06,019,2021,42602,64.5,11.077247,8100,0.0,21.8,06_019,NO2,0.0,64.5,61.76666666666666,32.4
06,019,2022,42602,32.4,13.315193,8215,0.0,21.3,06_019,NO2,0.0,64.5,53.79999999999999,51.8
06,019,2022,42602,51.8,17.92153,8131,0.0,33.3,06_019,NO2,0.0,32.4,49.566666666666656,34.9
06,019,2022,42602,34.9,13.875346,8279,0.0,23.1,06_019,NO2,0.0,51.8,39.69999999999999,54.7
06,019,2022,42602,54.7,16.843558,7556,0.0,32.9,06_019,NO2,0.0,34.9,47.133333333333326,61.9
06,019,2022,42602,61.9,32.232861,8089,0.0,46.4,06_019,NO2,0.0,54.7,50.49999999999999,58.3
06,019,2022,42602,58.3,25.558939,8246,0.0,43.3,06_019,NO2,0.0,61.9,58.29999999999999,32.4
06,019,2022,42602,32.4,7.362642,8215,0.0,13.2,06_019,NO2,0.0,58.3,50.86666666666665,51.8
06,019,2022,42602,51.8,8.764383,8131,0.0,20.0,06_019,NO2,0.0,32.4,47.49999999999998,34.9
06,019,2022,42602,34.9,6.900725,8279,0.0,13.0,06_019,NO2,0.0,51.8,39.69999999999999,54.7
06,019,2022,42602,54.7,8.109979,7556,0.0,19.5,06_019,NO2,0.0,34.9,47.133333333333326,61.9
06,019,2022,42602,61.9,19.668315,8089,0.0,31.9,06_019,NO2,0.0,54.7,50.49999999999999,58.3
06,019,2022,42602,58.3,12.261363,8246,0.0,25.3,06_019,NO2,0.0,61.9,58.29999999999999,36.4
06,019,2023,42602,36.4,11.718785,8202,0.0,19.5,06_019,NO2,0.0,58.3,52.19999999999999,47.9
06,019,2023,42602,47.9,16.487989,8196,0.0,32.4,06_019,NO2,0.0,36.4,47.533333333333324,40.6
06,019,2023,42602,40.6,12.44491,7705,0.0,22.4,06_019,NO2,0.0,47.9,41.633333333333326,47.9
06,019,2023,42602,47.9,16.402286,8247,0.0,33.0,06_019,NO2,0.0,40.6,45.46666666666666,61.6
06,019,2023,42602,61.6,28.539577,7556,0.0,41.7,06_019,NO2,0.0,47.9,50.033333333333324,58.1
06,019,2023,42602,58.1,22.33453,8240,0.0,39.9,06_019,NO2,0.0,61.6,55.86666666666665,36.4
06,019,2023,42602,36.4,6.098671,8202,0.0,11.6,06_019,NO2,0.0,58.1,52.033333333333324,47.9
06,019,2023,42602,47.9,7.930515,8196,0.0,18.7,06_019,NO2,0.0,36.4,47.46666666666666,40.6
06,019,2023,42602,40.6,5.917807,7705,0.0,11.6,06_019,NO2,0.0,47.9,41.633333333333326,47.9
06,019,2023,42602,47.9,7.789196,8247,0.0,19.9,06_019,NO2,0.0,40.6,45.46666666666666,61.6
06,019,2023,42602,61.6,16.987573,7556,0.0,27.6,06_019,NO2,0.0,47.9,50.033333333333324,58.1
06,019,2023,42602,58.1,10.434223,8240,0.0,22.1,06_019,NO2,0.0,61.6,55.86666666666665,
06,019,2018,44201,0.129,0.059246,8254,1.0,0.087,06_019,Ozone,0.000121153380179307,,,0.121
06,019,2018,44201,0.121,0.055843,8198,0.0,0.083,06_019,Ozone,0.0,0.129,,0.1
06,019,2018,44201,0.1,0.055066,8275,0.0,0.077,06_019,Ozone,0.0,0.121,0.11666666666666665,0.121
06,019,2018,44201,0.121,0.054823,8312,0.0,0.08,06_019,Ozone,0.0,0.1,0.11399999999999999,0.106
06,019,2018,44201,0.106,0.0587,7968,0.0,0.08,06_019,Ozone,0.0,0.121,0.109,0.088
06,019,2018,44201,0.088,0.051411,8263,0.0,0.07,06_019,Ozone,0.0,0.106,0.105,0.119
06,019,2018,44201,0.119,0.054105,7977,0.0,0.08,06_019,Ozone,0.0,0.088,0.10433333333333333,0.098
06,019,2018,44201,0.098,0.051338,8658,3.0,0.073,06_019,Ozone,0.0003465003465003465,0.119,0.10166666666666667,0.094
06,019,2018,44201,0.094,0.048319,8598,5.0,0.072,06_019,Ozone,0.0005815305885089556,0.098,0.10366666666666667,0.087
06,019,2018,44201,0.087,0.048378,8680,1.0,0.069,06_019,Ozone,0.0001152073732718894,0.094,0.09299999999999999,0.099
06,019,2018,44201,0.099,0.047874,8638,5.0,0.07,06_019,Ozone,0.0005788376939106274,0.087,0.09333333333333334,0.094
06,019,2018,44201,0.094,0.052093,8291,5.0,0.072,06_019,Ozone,0.0006030635628995297,0.099,0.09333333333333332,0.083
06,019,2018,44201,0.083,0.04575,8616,0.0,0.063,06_019,Ozone,0.0,0.094,0.09200000000000001,0.097
06,019,2018,44201,0.097,0.046755,8323,1.0,0.07,06_019,Ozone,0.00012014898474107894,0.083,0.09133333333333334,0.098
06,019,2018,44201,0.098,0.051338,8658,26.0,0.073,06_019,Ozone,0.003003003003003003,0.097,0.09266666666666667,0.094
06,019,2018,44201,0.094,0.048319,8598,23.0,0.072,06_019,Ozone,0.0026750407071411955,0.098,0.09633333333333334,0.087
06,019,2018,44201,0.087,0.048378,8680,13.0,0.069,06_019,Ozone,0.0014976958525345623,0.094,0.09300000000000001,0.099
06,019,2018,44201,0.099,0.047874,8638,18.0,0.07,06_019,Ozone,0.002083815698078259,0.087,0.09333333333333334,0.094
06,019,2018,44201,0.094,0.052093,8291,22.0,0.072,06_019,Ozone,0.0026534796767579303,0.099,0.09333333333333334,0.083
06,019,2018,44201,0.083,0.04575,8616,2.0,0.063,06_019,Ozone,0.00023212627669452182,0.094,0.09200000000000001,0.097
06,019,2018,44201,0.097,0.046755,8323,15.0,0.07,06_019,Ozone,0.0018022347711161841,0.083,0.09133333333333334,0.098
06,019,2018,44201,0.098,0.051396,6146,49.0,0.073,06_019,Ozone,0.007972665148063782,0.097,0.09266666666666667,0.094
06,019,2018,44201,0.094,0.048677,6098,43.0,0.072,06_019,Ozone,0.007051492292554936,0.098,0.09633333333333333,0.087
06,019,2018,44201,0.087,0.048482,6164,27.0,0.069,06_019,Ozone,0.004380272550292018,0.094,0.09300000000000001,0.099
06,019,2018,44201,0.099,0.04788,6126,36.0,0.071,06_019,Ozone,0.005876591576885406,0.087,0.09333333333333332,0.094
06,019,2018,44201,0.094,0.052197,5868,42.0,0.072,06_019,Ozone,0.007157464212678937,0.099,0.09333333333333334,0.083
06,019,2018,44201,0.083,0.045776,6110,7.0,0.063,06_019,Ozone,0.0011456628477905073,0.094,0.09200000000000001,0.097
06,019,2018,44201,0.097,0.046806,5903,32.0,0.07,06_019,Ozone,0.005420972386921904,0.083,0.09133333333333334,0.124
06,019,2020,44201,0.124,0.055447,8213,0.0,0.085,06_019,Ozone,0.0,0.097,0.10133333333333333,0.142
06,019,2020,44201,0.142,0.055419,8184,2.0,0.086,06_019,Ozone,0.00024437927663734115,0.124,0.121,0.116
06,019,2020,44201,0.116,0.050228,8293,0.0,0.075,06_019,Ozone,0.0,0.142,0.12733333333333333,0.119
06,019,2020,44201,0.119,0.049466,8391,0.0,0.079,06_019,Ozone,0.0,0.116,0.12566666666666668,0.122
06,019,2020,44201,0.122,0.054011,8371,0.0,0.076,06_019,Ozone,0.0,0.119,0.119,0.087
06,019,2020,44201,0.087,0.04689,8187,0.0,0.065,06_019,Ozone,0.0,0.122,0.10933333333333334,0.123
06,019,2020,44201,0.123,0.054199,7847,0.0,0.08,06_019,Ozone,0.0,0.087,0.11066666666666668,0.096
06,019,2020,44201,0.096,0.047755,8617,3.0,0.072,06_019,Ozone,0.0003481490077753278,0.123,0.102,0.108
06,019,2020,44201,0.108,0.047856,8551,7.0,0.072,06_019,Ozone,0.0008186177055315168,0.096,0.10899999999999999,0.095
06,019,2020,44201,0.095,0.043638,8691,3.0,0.065,06_019,Ozone,0.00034518467380048324,0.108,0.09966666666666667,0.099
06,019,2020,44201,0.099,0.042904,8740,6.0,0.067,06_019,Ozone,0.0006864988558352403,0.095,0.10066666666666668,0.1
06,019,2020,44201,0.1,0.04728,8718,2.0,0.066,06_019,Ozone,0.00022941041523285156,0.099,0.09800000000000002,0.079
06,019,2020,44201,0.079,0.041521,8506,0.0,0.058,06_019,Ozone,0.0,0.1,0.09266666666666667,0.091
06,019,2020,44201,0.091,0.046391,8222,4.0,0.068,06_019,Ozone,0.00048649963512527365,0.079,0.09000000000000001,0.096
06,019,2020,44201,0.096,0.047755,8617,19.0,0.072,06_019,Ozone,0.0022049437159104095,0.091,0.08866666666666667,0.108
06,019,2020,44201,0.108,0.047856,8551,23.0,0.072,06_019,Ozone,0.002689743889603555,0.096,0.09833333333333333,0.095
06,019,2020,44201,0.095,0.043638,8691,11.0,0.065,06_019,Ozone,0.0012656771372684386,0.108,0.09966666666666668,0.099
06,019,2020,44201,0.099,0.042904,8740,12.0,0.067,06_019,Ozone,0.0013729977116704805,0.095,0.10066666666666667,0.1
06,019,2020,44201,0.1,0.04728,8718,9.0,0.066,06_019,Ozone,0.0010323468685478321,0.099,0.09800000000000002,0.079
06,019,2020,44201,0.079,0.041521,8506,2.0,0.058,06_019,Ozone,0.00023512814483893723,0.1,0.09266666666666667,0.091
06,019,2020,44201,0.091,0.046391,8222,14.0,0.068,06_019,Ozone,0.0017027487229384578,0.079,0.09000000000000001,0.096
06,019,2020,44201,0.096,0.047872,6141,43.0,0.072,06_019,Ozone,0.007002116919068556,0.091,0.08866666666666667,0.108
06,019,2020,44201,0.108,0.048011,6088,36.0,0.072,06_019,Ozone,0.005913272010512484,0.096,0.09833333333333333,0.095
06,019,2020,44201,0.095,0.043752,6173,18.0,0.065,06_019,Ozone,0.0029159241859711645,0.108,0.09966666666666668,0.099
06,019,2020,44201,0.099,0.042986,6196,24.0,0.067,06_019,Ozone,0.003873466752743706,0.095,0.10066666666666667,0.1
06,019,2020,44201,0.1,0.047227,6175,18.0,0.066,06_019,Ozone,0.0029149797570850204,0.099,0.09800000000000002,0.079
06,019,2020,44201,0.079,0.041513,6022,3.0,0.058,06_019,Ozone,0.0004981733643307871,0.1,0.09266666666666667,0.091
06,019,2020,44201,0.091,0.046594,5835,27.0,0.068,06_019,Ozone,0.004627249357326478,0.079,0.09000000000000001,0.114
06,019,2021,44201,0.114,0.0538,7893,0.0,0.079,06_019,Ozone,0.0,0.091,0.09466666666666668,0.123
06,019,2021,44201,0.123,0.052589,8226,0.0,0.08,06_019,Ozone,0.0,0.114,0.10933333333333332,0.11
06,019,2021,44201,0.11,0.050204,8275,0.0,0.072,06_019,Ozone,0.0,0.123,0.11566666666666668,0.112
06,019,2021,44201,0.112,0.048725,8349,0.0,0.073,06_019,Ozone,0.0,0.11,0.11499999999999999,0.103
06,019,2021,44201,0.103,0.053907,8235,0.0,0.077,06_019,Ozone,0.0,0.112,0.10833333333333334,0.088
06,019,2021,44201,0.088,0.047415,8339,0.0,0.068,06_019,Ozone,0.0,0.103,0.10099999999999999,0.125
06,019,2021,44201,0.125,0.052259,8137,1.0,0.079,06_019,Ozone,0.00012289541600098315,0.088,0.10533333333333332,0.093
06,019,2021,44201,0.093,0.046814,8272,6.0,0.069,06_019,Ozone,0.0007253384912959381,0.125,0.102,0.1
06,019,2021,44201,0.1,0.045997,8662,6.0,0.07,06_019,Ozone,0.0006926806742091896,0.093,0.10599999999999998,0.088
06,019,2021,44201,0.088,0.044381,8676,2.0,0.065,06_019,Ozone,0.0002305209774089442,0.1,0.09366666666666666,0.093
06,019,2021,44201,0.093,0.042972,8705,5.0,0.066,06_019,Ozone,0.0005743825387708214,0.088,0.09366666666666668,0.086
06,019,2021,44201,0.086,0.047732,8542,1.0,0.067,06_019,Ozone,0.00011706860220088972,0.093,0.08899999999999998,0.08
06,019,2021,44201,0.08,0.042485,8663,0.0,0.061,06_019,Ozone,0.0,0.086,0.08633333333333333,0.099
06,019,2021,44201,0.099,0.045821,8478,6.0,0.071,06_019,Ozone,0.0007077140835102619,0.08,0.08833333333333332,0.093
06,019,2021,44201,0.093,0.046814,8272,18.0,0.069,06_019,Ozone,0.0021760154738878143,0.099,0.09066666666666667,0.1
06,019,2021,44201,0.1,0.045997,8662,18.0,0.07,06_019,Ozone,0.0020780420226275687,0.093,0.09733333333333333,0.088
06,019,2021,44201,0.088,0.044381,8676,9.0,0.065,06_019,Ozone,0.001037344398340249,0.1,0.09366666666666666,0.093
06,019,2021,44201,0.093,0.042972,8705,10.0,0.066,06_019,Ozone,0.0011487650775416428,0.088,0.09366666666666666,0.086
06,019,2021,44201,0.086,0.047732,8542,11.0,0.067,06_019,Ozone,0.0012877546242097868,0.093,0.08899999999999998,0.08
06,019,2021,44201,0.08,0.042485,8663,2.0,0.061,06_019,Ozone,0.0002308669052291354,0.086,0.08633333333333333,0.099
06,019,2021,44201,0.099,0.045821,8478,16.0,0.071,06_019,Ozone,0.001887237556027365,0.08,0.08833333333333333,0.093
06,019,2021,44201,0.093,0.046869,5868,28.0,0.069,06_019,Ozone,0.004771642808452625,0.099,0.09066666666666667,0.1
06,019,2021,44201,0.1,0.04617,6158,34.0,0.07,06_019,Ozone,0.005521273140630075,0.093,0.09733333333333333,0.088
06,019,2021,44201,0.088,0.044388,6152,15.0,0.065,06_019,Ozone,0.0024382314694408325,0.1,0.09366666666666668,0.093
06,019,2021,44201,0.093,0.042975,6183,18.0,0.066,06_019,Ozone,0.002911208151382824,0.088,0.09366666666666666,0.086
06,019,2021,44201,0.086,0.047808,6056,25.0,0.067,06_019,Ozone,0.004128137384412154,0.093,0.08900000000000001,0.08
06,019,2021,44201,0.08,0.042602,6148,5.0,0.061,06_019,Ozone,0.0008132726089785296,0.086,0.08633333333333332,0.099
06,019,2021,44201,0.099,0.045874,6012,39.0,0.072,06_019,Ozone,0.006487025948103792,0.08,0.08833333333333333,0.112
