"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Colorado","Garfield",2002,93,92,1,0,0,0,0,61,28,18,0,0,0,0,93
"Colorado","Gunnison",2002,363,180,178,5,0,0,0,112,84,51,0,0,323,11,29
"Colorado","Jackson",2002,97,97,0,0,0,0,0,33,21,8,0,0,0,97,0
"Colorado","Jefferson",2002,365,247,79,32,7,0,0,166,101,43,2,0,363,0,0
"Colorado","La Plata",2002,364,292,72,0,0,0,0,83,55,40,0,32,199,33,100
"Colorado","Larimer",2002,365,167,156,38,4,0,0,169,108,52,0,0,337,28,0
"Colorado","Mesa",2002,365,312,53,0,0,0,0,78,56,29,109,0,0,112,144
"Colorado","Montezuma",2002,356,236,119,1,0,0,0,126,77,45,0,0,345,11,0
"Colorado","Pitkin",2002,364,360,4,0,0,0,0,53,33,18,0,0,0,22,342
"Colorado","Prowers",2002,365,316,45,4,0,0,0,146,53,24,0,0,0,0,365
"Colorado","Pueblo",2002,129,98,31,0,0,0,0,79,55,38,0,0,0,107,22
"Colorado","Routt",2002,348,315,33,0,0,0,0,83,48,20,0,0,0,43,305
"Colorado","San Juan",2002,101,101,0,0,0,0,0,41,25,11,0,0,0,101,0
"Colorado","San Miguel",2002,225,219,6,0,0,0,0,57,38,19,0,0,0,47,178
"Colorado","Summit",2002,143,136,7,0,0,0,0,72,40,17,0,0,0,0,143
"Colorado","Teller",2002,348,331,17,0,0,0,0,78,42,22,0,0,0,0,348
"Colorado","Weld",2002,356,210,129,17,0,0,0,140,90,44,19,0,254,83,0
"Connecticut","Fairfield",2002,365,207,108,18,24,8,0,225,133,46,4,148,134,78,1
"Connecticut","Hartford",2002,365,182,156,15,11,1,0,222,90,51,26,33,112,194,0
"Connecticut","Litchfield",2002,232,143,55,22,10,2,0,217,126,46,0,0,158,69,5
"Connecticut","Middlesex",2002,182,116,33,16,13,4,0,222,140,44,0,0,182,0,0
"Connecticut","New Haven",2002,365,89,228,23,19,6,0,230,126,60,0,35,88,232,10
"Connecticut","New London",2002,234,143,71,13,5,2,0,223,93,44,0,0,152,79,3
"Connecticut","Tolland",2002,182,109,42,18,10,3,0,212,136,47,0,0,182,0,0
"Connecticut","Windham",2002,363,295,34,23,8,3,0,214,93,35,0,0,363,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2002,365,78,151,77,31,24,4,570,192,84,105,58,153,0,49
"Country Of Mexico","CHIHUAHUA STATE",2002,365,191,129,33,8,2,2,1492,110,49,51,0,263,0,51
"Country Of Mexico","SONORA",2002,61,18,41,2,0,0,0,122,87,56,0,0,0,0,61
"Delaware","Kent",2002,281,124,119,26,12,0,0,192,112,54,0,0,178,103,0
"Delaware","New Castle",2002,365,65,250,33,14,3,0,217,119,61,0,10,91,264,0
"Delaware","Sussex",2002,272,120,114,22,16,0,0,185,115,55,0,0,196,76,0
"District Of Columbia","District of Columbia",2002,365,63,254,30,13,5,0,225,119,62,1,37,92,235,0
"Florida","Alachua",2002,363,277,82,4,0,0,0,119,63,39,0,0,260,101,2
"Florida","Baker",2002,364,333,28,3,0,0,0,108,49,35,0,0,364,0,0
"Florida","Bay",2002,365,268,93,4,0,0,0,115,66,41,0,0,286,79,0
"Florida","Brevard",2002,365,302,60,3,0,0,0,115,59,39,0,0,304,56,5
"Florida","Broward",2002,365,234,127,2,2,0,0,161,59,44,1,10,66,288,0
"Florida","Citrus",2002,122,71,51,0,0,0,0,75,61,46,0,0,0,122,0
"Florida","Collier",2002,365,348,17,0,0,0,0,87,47,33,0,0,365,0,0
"Florida","Columbia",2002,363,319,42,2,0,0,0,133,51,36,0,0,363,0,0
"Florida","Duval",2002,365,166,195,4,0,0,0,119,71,52,1,9,96,256,3
"Florida","Escambia",2002,365,117,240,8,0,0,0,150,75,55,0,0,85,280,0
"Florida","Hamilton",2002,336,335,1,0,0,0,0,59,22,14,0,0,0,0,336
"Florida","Highlands",2002,353,317,35,1,0,0,0,119,51,36,0,0,353,0,0
"Florida","Hillsborough",2002,365,127,228,10,0,0,0,143,78,55,0,2,97,263,3
"Florida","Holmes",2002,363,318,43,2,0,0,0,133,54,36,0,0,363,0,0
"Florida","Indian River",2002,336,292,41,3,0,0,0,122,58,38,0,0,336,0,0
"Florida","Lake",2002,365,310,48,7,0,0,0,147,54,37,0,0,364,0,1
"Florida","Lee",2002,365,303,62,0,0,0,0,97,54,38,0,0,282,76,7
"Florida","Leon",2002,365,244,116,5,0,0,0,122,72,40,0,0,255,106,4
"Florida","Liberty",2002,360,338,21,1,0,0,0,105,47,33,0,0,360,0,0
"Florida","Manatee",2002,365,289,73,3,0,0,0,129,61,38,0,12,291,61,1
"Florida","Marion",2002,365,272,83,10,0,0,0,143,64,40,0,0,285,80,0
"Florida","Miami-Dade",2002,365,182,181,2,0,0,0,135,63,51,0,5,80,280,0
"Florida","Nassau",2002,353,331,22,0,0,0,0,97,40,19,0,0,0,0,353
"Florida","Orange",2002,365,141,218,5,1,0,0,159,71,54,0,1,60,304,0
"Florida","Osceola",2002,360,329,29,2,0,0,0,126,49,33,0,0,360,0,0
"Florida","Palm Beach",2002,365,251,113,1,0,0,0,108,58,43,0,2,109,253,1
"Florida","Pasco",2002,365,299,59,7,0,0,0,126,64,41,0,0,365,0,0
"Florida","Pinellas",2002,365,118,244,3,0,0,0,129,71,54,0,0,54,311,0
"Florida","Polk",2002,365,276,80,9,0,0,0,119,64,39,0,0,270,90,5
"Florida","Putnam",2002,164,164,0,0,0,0,0,44,31,18,0,0,0,0,164
"Florida","Santa Rosa",2002,364,285,70,9,0,0,0,133,64,40,0,0,321,43,0
"Florida","Sarasota",2002,365,266,92,7,0,0,0,136,71,41,13,7,287,58,0
"Florida","Seminole",2002,365,284,75,6,0,0,0,136,63,40,0,0,295,69,1
"Florida","St. Lucie",2002,365,313,51,1,0,0,0,115,53,35,0,32,240,83,10
"Florida","Volusia",2002,365,292,71,2,0,0,0,126,59,37,0,0,292,71,2
"Florida","Wakulla",2002,358,281,73,4,0,0,0,119,61,39,0,0,285,73,0
"Georgia","Bibb",2002,285,126,130,22,7,0,0,195,101,54,0,0,188,97,0
"Georgia","Charlton",2002,113,69,43,1,0,0,0,101,62,44,0,0,0,113,0
"Georgia","Chatham",2002,365,253,111,0,1,0,0,151,66,36,0,0,154,117,94
"Georgia","Chattooga",2002,51,51,0,0,0,0,0,38,27,15,0,0,0,0,51
"Georgia","Cherokee",2002,245,171,48,18,7,1,0,208,105,44,0,0,245,0,0
"Georgia","Clarke",2002,226,85,113,25,2,1,0,219,105,58,0,0,135,91,0
"Georgia","Clayton",2002,107,19,87,1,0,0,0,104,81,60,0,0,0,107,0
"Georgia","Cobb",2002,282,124,115,32,9,2,0,207,122,54,0,0,192,90,0
"Georgia","Coffee",2002,41,16,25,0,0,0,0,87,76,54,0,0,0,41,0
"Georgia","Coweta",2002,245,165,54,17,8,1,0,201,105,40,0,0,245,0,0
"Georgia","Dawson",2002,245,167,54,20,4,0,0,169,100,44,0,0,245,0,0
"Georgia","DeKalb",2002,365,40,279,35,10,1,0,216,106,64,0,6,70,289,0
"Georgia","Dougherty",2002,112,39,72,1,0,0,0,104,78,56,0,0,0,105,7
"Georgia","Douglas",2002,263,179,40,27,16,1,0,204,136,40,0,0,242,0,21
"Georgia","Fayette",2002,245,181,43,16,5,0,0,197,100,38,0,0,245,0,0
"Georgia","Floyd",2002,120,27,92,1,0,0,0,103,80,60,0,0,0,113,7
"Georgia","Fulton",2002,365,58,260,33,12,2,0,213,112,63,1,27,76,260,1
"Georgia","Glynn",2002,285,193,86,6,0,0,0,143,71,43,0,0,195,87,3
"Georgia","Gwinnett",2002,263,140,88,28,7,0,0,195,115,48,0,0,217,46,0
"Georgia","Hall",2002,108,29,79,0,0,0,0,92,81,59,0,0,0,108,0
"Georgia","Henry",2002,245,164,48,23,8,2,0,223,108,42,0,0,245,0,0
"Georgia","Houston",2002,55,16,38,1,0,0,0,102,69,56,0,0,0,55,0
"Georgia","Lowndes",2002,48,20,28,0,0,0,0,96,73,53,0,0,0,48,0
"Georgia","Murray",2002,276,164,78,26,8,0,0,177,108,47,0,0,211,65,0
"Georgia","Muscogee",2002,288,147,134,5,2,0,0,182,79,49,0,0,176,111,1
"Georgia","Paulding",2002,364,227,94,34,7,2,0,202,112,44,2,88,194,80,0
"Georgia","Pike",2002,360,276,55,23,6,0,0,197,97,36,0,0,360,0,0
"Georgia","Richmond",2002,284,121,141,17,5,0,0,187,96,54,0,0,179,104,1
"Georgia","Rockdale",2002,357,269,53,25,8,2,0,215,100,33,0,125,232,0,0
"Georgia","Spalding",2002,53,53,0,0,0,0,0,48,32,19,0,0,0,0,53
"Georgia","Sumter",2002,220,175,43,1,1,0,0,156,67,39,0,0,220,0,0
"Georgia","Walker",2002,62,20,42,0,0,0,0,94,78,56,0,0,0,55,7
"Georgia","Washington",2002,59,11,47,1,0,0,0,102,72,57,0,0,0,54,5
"Georgia","Wilkinson",2002,105,26,78,1,0,0,0,117,76,58,0,0,0,105,0
"Hawaii","Hawaii",2002,322,315,7,0,0,0,0,63,34,20,0,0,284,38,0
"Hawaii","Honolulu",2002,365,355,8,1,1,0,0,152,38,27,5,4,192,156,8
"Hawaii","Kauai",2002,42,42,0,0,0,0,0,25,16,12,0,0,0,0,42
"Hawaii","Maui",2002,353,345,8,0,0,0,0,69,34,20,0,0,0,92,261
"Idaho","Ada",2002,365,224,125,14,2,0,0,156,84,45,34,0,182,84,65
"Idaho","Bannock",2002,356,291,62,3,0,0,0,121,68,25,0,0,0,185,171
"Idaho","Benewah",2002,116,109,7,0,0,0,0,77,45,24,0,0,0,0,116
"Idaho","Bingham",2002,52,47,5,0,0,0,0,91,48,29,0,0,0,0,52
"Idaho","Boise",2002,21,10,11,0,0,0,0,91,74,58,0,0,0,21,0
"Idaho","Bonner",2002,364,343,21,0,0,0,0,95,41,18,0,0,0,78,286
"Idaho","Bonneville",2002,132,88,44,0,0,0,0,81,63,36,0,0,0,123,9
"Idaho","Boundary",2002,74,55,18,1,0,0,0,102,60,26,1,23,0,30,20
"Idaho","Butte",2002,357,236,119,2,0,0,0,105,71,46,0,0,349,8,0
"Idaho","Canyon",2002,365,242,112,9,2,0,0,171,74,44,39,0,157,67,102
"Idaho","Caribou",2002,47,46,1,0,0,0,0,63,34,16,0,0,0,18,29
"Idaho","Custer",2002,102,101,1,0,0,0,0,53,31,12,0,0,0,102,0
"Idaho","Elmore",2002,302,206,91,5,0,0,0,132,74,44,0,95,207,0,0
"Idaho","Idaho",2002,20,5,15,0,0,0,0,97,90,54,0,0,0,20,0
"Idaho","Kootenai",2002,360,215,142,3,0,0,0,112,69,42,0,0,0,327,33
"Idaho","Latah",2002,31,23,8,0,0,0,0,68,55,32,0,0,0,31,0
"Idaho","Lemhi",2002,60,54,6,0,0,0,0,60,52,21,0,0,0,0,60
"Idaho","Lewis",2002,27,27,0,0,0,0,0,50,43,22,0,0,0,0,27
"Idaho","Minidoka",2002,28,28,0,0,0,0,0,47,45,17,0,0,0,0,28
"Idaho","Nez Perce",2002,202,169,33,0,0,0,0,97,58,22,89,0,0,112,1
"Idaho","Power",2002,345,168,174,3,0,0,0,130,64,51,0,0,0,296,49
"Idaho","Shoshone",2002,345,288,50,7,0,0,0,139,68,19,0,0,0,107,238
"Idaho","Twin Falls",2002,125,95,30,0,0,0,0,93,58,32,0,0,0,113,12
"Idaho","Valley",2002,15,8,7,0,0,0,0,75,74,44,0,0,0,15,0
"Illinois","Adams",2002,364,280,76,6,2,0,0,154,73,37,0,0,319,45,0
"Illinois","Champaign",2002,365,221,114,23,7,0,0,197,93,44,0,0,283,82,0
"Illinois","Clark",2002,196,126,45,20,5,0,0,169,108,45,0,0,196,0,0
"Illinois","Cook",2002,365,32,281,35,13,4,0,212,115,69,0,88,54,220,3
"Illinois","DuPage",2002,363,252,97,11,3,0,0,164,77,34,0,0,261,102,0
"Illinois","Effingham",2002,213,153,38,20,2,0,0,174,101,44,0,0,213,0,0
"Illinois","Hamilton",2002,210,120,58,25,7,0,0,172,122,48,0,0,210,0,0
"Illinois","Jackson",2002,59,58,1,0,0,0,0,52,31,16,0,0,0,0,59
"Illinois","Jersey",2002,207,129,47,22,7,2,0,205,122,45,0,0,207,0,0
"Illinois","Jo Daviess",2002,352,285,56,10,1,0,0,172,80,36,0,0,352,0,0
"Illinois","Kane",2002,363,243,96,21,3,0,0,161,84,38,0,0,263,100,0
"Illinois","La Salle",2002,358,252,105,1,0,0,0,110,67,29,0,0,0,117,241
"Illinois","Lake",2002,365,252,86,16,8,3,0,212,92,38,0,1,275,89,0
"Illinois","Macon",2002,363,239,102,20,2,0,0,172,80,41,0,0,280,83,0
"Illinois","Macoupin",2002,363,293,51,16,3,0,0,159,80,34,0,0,358,0,5
"Illinois","Madison",2002,365,128,184,33,19,1,0,215,122,59,0,0,162,112,91
"Illinois","McHenry",2002,364,254,86,19,5,0,0,169,84,37,0,0,279,85,0
"Illinois","McLean",2002,362,271,76,13,2,0,0,156,76,37,0,0,312,50,0
"Illinois","Peoria",2002,365,241,104,17,3,0,0,169,81,41,44,0,236,84,1
"Illinois","Randolph",2002,364,269,72,20,3,0,0,169,84,37,0,0,324,40,0
"Illinois","Rock Island",2002,314,245,64,5,0,0,0,147,67,36,0,0,268,46,0
"Illinois","Saint Clair",2002,365,203,133,21,8,0,0,195,93,47,1,100,147,117,0
"Illinois","Sangamon",2002,365,253,99,13,0,0,0,147,75,40,9,0,263,93,0
"Illinois","Will",2002,365,216,121,20,8,0,0,174,93,43,0,1,264,100,0
"Illinois","Winnebago",2002,365,238,113,12,2,0,0,166,80,39,16,0,259,90,0
"Indiana","Allen",2002,365,117,213,21,14,0,0,187,97,55,1,0,77,287,0
"Indiana","Boone",2002,183,82,63,25,11,2,0,210,129,54,0,0,183,0,0
"Indiana","Carroll",2002,182,86,65,20,11,0,0,197,126,54,0,0,182,0,0
"Indiana","Clark",2002,261,93,127,27,14,0,0,195,133,58,0,0,160,101,0
"Indiana","Daviess",2002,61,60,1,0,0,0,0,51,29,15,0,0,0,0,61
"Indiana","DeKalb",2002,270,248,22,0,0,0,0,78,45,20,0,0,0,0,270
"Indiana","Delaware",2002,238,103,102,23,10,0,0,182,115,54,0,0,157,81,0
"Indiana","Dubois",2002,114,23,88,3,0,0,0,126,81,60,0,0,0,107,7
"Indiana","Elkhart",2002,241,100,106,18,16,1,0,206,122,56,0,0,156,85,0
"Indiana","Floyd",2002,262,122,108,19,12,1,0,207,108,53,0,0,163,99,0
"Indiana","Gibson",2002,365,322,30,13,0,0,0,143,58,29,0,190,175,0,0
"Indiana","Greene",2002,183,81,65,24,13,0,0,179,129,54,0,0,183,0,0
"Indiana","Hamilton",2002,183,97,51,19,14,2,0,203,147,49,0,0,183,0,0
"Indiana","Hancock",2002,183,95,50,20,16,2,0,202,136,49,0,0,183,0,0
"Indiana","Hendricks",2002,180,93,53,26,7,1,0,209,133,50,0,0,180,0,0
"Indiana","Henry",2002,114,27,86,1,0,0,0,124,79,58,0,0,0,114,0
"Indiana","Howard",2002,119,29,88,2,0,0,0,111,81,59,0,0,0,119,0
"Indiana","Huntington",2002,183,104,55,15,9,0,0,161,122,47,0,0,183,0,0
"Indiana","Jackson",2002,183,86,64,25,8,0,0,172,126,54,0,0,183,0,0
"Indiana","Jasper",2002,61,61,0,0,0,0,0,47,26,14,0,0,0,0,61
"Indiana","Johnson",2002,183,86,61,27,8,1,0,206,129,54,0,0,183,0,0
"Indiana","Knox",2002,358,224,102,22,10,0,0,174,100,42,0,0,298,60,0
"Indiana","LaPorte",2002,244,106,97,22,13,6,0,212,129,55,0,0,158,86,0
"Indiana","Lake",2002,365,44,278,24,18,1,0,206,108,66,0,5,69,288,3
"Indiana","Madison",2002,224,81,100,27,14,2,0,204,136,61,0,0,154,69,1
"Indiana","Marion",2002,365,29,288,30,14,4,0,227,112,68,0,4,80,281,0
"Indiana","Morgan",2002,183,79,66,28,10,0,0,190,129,58,0,0,183,0,0
"Indiana","Perry",2002,61,54,7,0,0,0,0,88,52,20,0,0,0,0,61
