"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Arkansas","Phillips",2005,108,38,68,2,0,0,0,119,83,57,0,0,0,108,0
"Arkansas","Polk",2005,365,210,137,18,0,0,0,129,90,44,0,0,281,84,0
"Arkansas","Pope",2005,113,26,87,0,0,0,0,99,78,59,0,0,0,113,0
"Arkansas","Pulaski",2005,365,70,251,40,4,0,0,169,101,63,0,5,116,244,0
"Arkansas","Sebastian",2005,85,29,54,2,0,0,0,107,91,59,0,0,0,85,0
"Arkansas","Union",2005,108,26,79,3,0,0,0,115,82,61,0,0,0,108,0
"Arkansas","White",2005,116,40,72,4,0,0,0,131,85,58,0,0,0,116,0
"California","Alameda",2005,365,182,169,12,2,0,0,161,78,51,0,11,139,215,0
"California","Amador",2005,365,277,66,18,4,0,0,179,87,38,14,0,351,0,0
"California","Butte",2005,365,191,135,38,1,0,0,162,105,49,0,2,272,91,0
"California","Calaveras",2005,365,243,78,38,6,0,0,182,105,44,1,0,346,18,0
"California","Colusa",2005,365,165,196,4,0,0,0,130,73,52,0,0,103,260,2
"California","Contra Costa",2005,365,259,99,7,0,0,0,134,71,41,0,22,224,119,0
"California","Del Norte",2005,131,129,2,0,0,0,0,53,30,16,0,0,0,117,14
"California","El Dorado",2005,365,238,67,37,23,0,0,197,129,43,1,0,363,0,1
"California","Fresno",2005,365,83,167,70,43,2,0,206,154,74,0,11,202,152,0
"California","Glenn",2005,364,323,41,0,0,0,0,100,51,37,0,0,354,0,10
"California","Humboldt",2005,37,26,11,0,0,0,0,93,69,32,0,0,0,35,2
"California","Imperial",2005,365,113,183,59,10,0,0,187,119,61,10,56,244,51,4
"California","Inyo",2005,365,168,127,46,9,3,12,4262,133,51,0,0,301,4,60
"California","Kern",2005,365,29,167,90,72,7,0,208,172,93,0,1,191,172,1
"California","Kings",2005,364,196,120,41,7,0,0,182,105,48,0,64,241,54,5
"California","Lake",2005,361,350,11,0,0,0,0,87,46,35,0,0,347,14,0
"California","Los Angeles",2005,365,36,191,77,48,13,0,238,166,84,2,42,162,159,0
"California","Madera",2005,362,265,79,18,0,0,0,136,87,40,0,74,288,0,0
"California","Marin",2005,365,350,15,0,0,0,0,65,42,29,3,116,203,43,0
"California","Mariposa",2005,365,40,278,41,6,0,0,177,108,61,0,0,152,213,0
"California","Mendocino",2005,365,350,15,0,0,0,0,73,43,32,2,35,297,27,4
"California","Merced",2005,364,221,99,42,2,0,0,169,108,44,0,47,258,57,2
"California","Mono",2005,250,209,27,1,4,1,8,2172,68,20,0,0,0,85,165
"California","Monterey",2005,365,344,21,0,0,0,0,84,46,35,0,26,306,29,4
"California","Napa",2005,365,361,4,0,0,0,0,90,41,31,3,81,278,0,3
"California","Nevada",2005,365,181,120,44,18,2,0,216,126,51,0,0,294,29,42
"California","Orange",2005,365,81,256,27,1,0,0,157,94,61,0,36,105,224,0
"California","Placer",2005,365,102,198,44,19,2,0,203,130,61,0,8,166,191,0
"California","Plumas",2005,363,257,104,0,2,0,0,186,68,41,0,0,196,103,64
"California","Riverside",2005,365,49,159,89,53,15,0,228,172,91,0,11,210,139,5
"California","Sacramento",2005,365,92,205,40,24,4,0,213,134,63,0,3,155,206,1
"California","San Benito",2005,365,296,65,4,0,0,0,150,71,40,0,0,358,7,0
"California","San Bernardino",2005,365,61,151,73,54,26,0,242,185,83,0,80,230,52,3
"California","San Diego",2005,365,59,251,50,5,0,0,159,111,69,0,49,179,135,2
"California","San Francisco",2005,365,232,126,7,0,0,0,122,67,42,0,27,73,265,0
"California","San Joaquin",2005,365,266,84,13,2,0,0,156,73,40,3,105,171,82,4
"California","San Luis Obispo",2005,365,276,84,5,0,0,0,150,67,42,0,17,323,23,2
"California","San Mateo",2005,365,167,191,7,0,0,0,133,74,52,0,14,82,268,1
"California","Santa Barbara",2005,365,225,127,13,0,0,0,140,84,47,0,2,333,29,1
"California","Santa Clara",2005,365,168,175,21,1,0,0,154,89,53,0,9,114,242,0
"California","Santa Cruz",2005,365,347,18,0,0,0,0,87,45,34,0,2,336,25,2
"California","Shasta",2005,365,272,75,15,3,0,0,159,84,43,0,0,348,17,0
"California","Siskiyou",2005,356,330,26,0,0,0,0,82,48,35,0,0,333,19,4
"California","Solano",2005,365,182,168,15,0,0,0,145,80,51,0,3,126,236,0
"California","Sonoma",2005,365,338,27,0,0,0,0,97,46,32,1,52,262,50,0
"California","Stanislaus",2005,365,231,94,32,8,0,0,174,105,43,2,82,214,65,2
"California","Sutter",2005,365,171,166,28,0,0,0,143,93,53,0,16,189,159,1
"California","Tehama",2005,295,188,74,32,1,0,0,151,101,43,0,0,280,0,15
"California","Trinity",2005,113,113,0,0,0,0,0,43,28,11,0,0,0,102,11
"California","Tulare",2005,365,48,168,79,66,4,0,207,163,85,0,0,178,187,0
"California","Tuolumne",2005,365,264,81,19,1,0,0,159,87,41,8,0,357,0,0
"California","Ventura",2005,365,173,130,55,7,0,0,187,119,54,0,29,287,49,0
"California","Yolo",2005,365,194,156,13,2,0,0,154,80,48,0,1,167,197,0
"Canada","New Brunswick",2005,178,173,5,0,0,0,0,87,45,31,0,0,178,0,0
"Canada","Saskatchewan",2005,315,297,18,0,0,0,0,68,38,10,0,253,0,62,0
"Colorado","Adams",2005,365,185,173,7,0,0,0,119,77,50,1,111,115,67,71
"Colorado","Alamosa",2005,364,348,16,0,0,0,0,94,39,19,0,0,0,30,334
"Colorado","Arapahoe",2005,356,239,97,19,1,0,0,151,87,44,0,0,310,46,0
"Colorado","Archuleta",2005,214,207,7,0,0,0,0,64,38,21,0,0,0,30,184
"Colorado","Boulder",2005,365,242,115,8,0,0,0,147,74,45,17,0,294,54,0
"Colorado","Delta",2005,87,71,16,0,0,0,0,65,54,31,0,0,0,56,31
"Colorado","Denver",2005,365,142,211,12,0,0,0,133,83,53,0,102,101,159,3
"Colorado","Douglas",2005,362,247,87,27,1,0,0,164,93,44,0,0,354,8,0
"Colorado","El Paso",2005,365,236,115,13,1,0,0,151,77,45,4,0,309,51,1
"Colorado","Elbert",2005,88,82,6,0,0,0,0,61,44,26,0,0,0,88,0
"Colorado","Fremont",2005,54,54,0,0,0,0,0,31,27,17,0,0,0,0,54
"Colorado","Garfield",2005,120,115,5,0,0,0,0,69,40,24,0,0,0,0,120
"Colorado","Gunnison",2005,363,205,154,4,0,0,0,109,77,48,0,0,293,8,62
"Colorado","Jackson",2005,114,114,0,0,0,0,0,32,22,9,0,0,0,114,0
"Colorado","Jefferson",2005,365,258,83,24,0,0,0,150,87,44,2,0,363,0,0
"Colorado","La Plata",2005,365,222,138,5,0,0,0,140,77,47,0,8,349,0,8
"Colorado","Larimer",2005,365,229,124,11,1,0,0,151,80,48,0,0,341,24,0
"Colorado","Mesa",2005,365,299,65,1,0,0,0,122,55,31,7,0,0,113,245
"Colorado","Montezuma",2005,364,212,142,10,0,0,0,126,84,48,0,0,363,1,0
"Colorado","Pitkin",2005,357,353,4,0,0,0,0,58,30,16,0,0,0,18,339
"Colorado","Prowers",2005,364,357,6,1,0,0,0,125,32,19,0,0,0,0,364
"Colorado","Pueblo",2005,124,97,27,0,0,0,0,67,53,37,0,0,0,115,9
"Colorado","Routt",2005,329,310,19,0,0,0,0,66,39,17,0,0,0,16,313
"Colorado","San Juan",2005,120,119,1,0,0,0,0,58,25,10,0,0,0,120,0
"Colorado","San Miguel",2005,119,116,3,0,0,0,0,61,41,21,0,0,0,56,63
"Colorado","Summit",2005,268,248,19,1,0,0,0,108,46,14,0,0,0,0,268
"Colorado","Teller",2005,360,360,0,0,0,0,0,46,28,16,0,0,0,0,360
"Colorado","Weld",2005,365,227,119,19,0,0,0,147,84,45,29,0,287,49,0
"Connecticut","Fairfield",2005,365,227,102,20,12,4,0,205,99,44,16,117,148,84,0
"Connecticut","Hartford",2005,365,190,159,11,5,0,0,195,80,50,7,36,113,209,0
"Connecticut","Litchfield",2005,300,212,64,17,7,0,0,185,87,41,0,0,236,64,0
"Connecticut","Middlesex",2005,182,132,29,15,4,2,0,205,108,43,0,0,182,0,0
"Connecticut","New Haven",2005,365,131,200,26,7,1,0,203,100,56,1,44,75,245,0
"Connecticut","New London",2005,237,142,79,13,3,0,0,169,87,46,0,0,153,84,0
"Connecticut","Tolland",2005,180,122,39,11,7,1,0,201,105,44,0,0,180,0,0
"Connecticut","Windham",2005,353,299,37,13,4,0,0,195,67,33,0,0,353,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2005,365,28,187,114,28,7,1,421,150,93,26,39,150,0,150
"Country Of Mexico","CHIHUAHUA STATE",2005,365,225,108,27,5,0,0,180,97,45,88,0,226,0,51
"Country Of Mexico","SONORA",2005,62,16,43,3,0,0,0,143,88,60,0,0,0,0,62
"Delaware","Kent",2005,265,131,112,20,2,0,0,154,97,51,0,0,180,85,0
"Delaware","New Castle",2005,365,91,240,27,7,0,0,200,97,61,0,15,90,259,1
"Delaware","Sussex",2005,263,118,115,23,6,1,0,206,105,54,0,0,184,79,0
"District Of Columbia","District of Columbia",2005,365,83,252,26,4,0,0,169,97,62,0,29,70,264,2
"Florida","Alachua",2005,365,242,114,9,0,0,0,126,74,43,0,0,280,83,2
"Florida","Baker",2005,362,317,45,0,0,0,0,97,54,34,0,0,362,0,0
"Florida","Bay",2005,360,235,110,15,0,0,0,147,80,43,0,0,271,78,11
"Florida","Brevard",2005,365,289,69,7,0,0,0,126,64,39,0,0,290,68,7
"Florida","Broward",2005,358,197,159,2,0,0,0,140,64,48,3,10,70,275,0
"Florida","Citrus",2005,121,74,46,1,0,0,0,103,61,44,0,0,0,121,0
"Florida","Collier",2005,363,200,161,2,0,0,0,119,62,48,0,0,91,272,0
"Florida","Columbia",2005,363,296,60,7,0,0,0,126,67,36,0,0,363,0,0
"Florida","Duval",2005,365,66,283,14,2,0,0,157,85,58,0,0,65,300,0
"Florida","Escambia",2005,364,73,257,33,1,0,0,154,100,60,0,0,109,255,0
"Florida","Hamilton",2005,359,351,8,0,0,0,0,83,29,15,0,0,0,0,359
"Florida","Highlands",2005,358,314,39,5,0,0,0,112,58,37,0,0,358,0,0
"Florida","Hillsborough",2005,365,48,287,27,3,0,0,164,97,59,0,0,91,270,4
"Florida","Holmes",2005,355,287,66,2,0,0,0,105,67,37,0,0,355,0,0
"Florida","Indian River",2005,343,285,52,6,0,0,0,136,71,38,0,0,343,0,0
"Florida","Lake",2005,360,161,189,9,1,0,0,154,76,52,0,0,108,252,0
"Florida","Lee",2005,364,286,74,4,0,0,0,140,61,39,0,0,289,69,6
"Florida","Leon",2005,365,66,286,11,2,0,0,161,84,59,0,0,61,304,0
"Florida","Liberty",2005,360,305,53,2,0,0,0,122,58,35,0,0,360,0,0
"Florida","Manatee",2005,365,254,96,15,0,0,0,143,77,41,0,7,295,55,8
"Florida","Marion",2005,363,256,99,8,0,0,0,136,71,40,0,0,277,86,0
"Florida","Miami-Dade",2005,365,58,300,6,1,0,0,164,77,57,0,2,49,314,0
"Florida","Nassau",2005,322,313,7,1,1,0,0,175,38,22,0,0,0,0,322
"Florida","Orange",2005,365,128,223,10,4,0,0,182,77,54,1,0,83,281,0
"Florida","Osceola",2005,343,287,46,10,0,0,0,119,61,34,0,0,343,0,0
"Florida","Palm Beach",2005,350,220,129,1,0,0,0,105,63,44,0,11,98,239,2
"Florida","Pasco",2005,365,274,75,16,0,0,0,140,80,41,0,0,365,0,0
"Florida","Pinellas",2005,365,88,262,13,2,0,0,184,80,56,0,0,58,306,1
"Florida","Polk",2005,365,254,101,10,0,0,0,150,71,41,0,0,277,81,7
"Florida","Putnam",2005,326,320,6,0,0,0,0,57,35,21,0,0,0,0,326
"Florida","Santa Rosa",2005,281,182,82,17,0,0,0,150,97,45,0,0,281,0,0
"Florida","Sarasota",2005,365,251,97,16,1,0,0,151,77,43,0,0,302,60,3
"Florida","Seminole",2005,365,250,102,13,0,0,0,140,69,42,0,0,269,91,5
"Florida","St. Lucie",2005,352,213,136,3,0,0,0,121,67,45,0,5,130,217,0
"Florida","Volusia",2005,365,279,83,3,0,0,0,133,61,39,0,0,268,82,15
"Florida","Wakulla",2005,345,247,94,4,0,0,0,112,69,41,0,0,266,79,0
"Georgia","Bibb",2005,363,94,239,28,2,0,0,177,95,60,0,0,107,256,0
"Georgia","Charlton",2005,120,84,36,0,0,0,0,98,62,37,0,0,0,120,0
"Georgia","Chatham",2005,365,92,268,5,0,0,0,138,80,58,0,0,46,318,1
"Georgia","Chattooga",2005,261,190,57,14,0,0,0,150,80,43,0,0,243,0,18
"Georgia","Clarke",2005,364,101,246,15,2,0,0,161,90,59,0,0,83,281,0
"Georgia","Clayton",2005,112,19,90,3,0,0,0,117,82,61,0,0,0,112,0
"Georgia","Cobb",2005,286,116,143,26,1,0,0,154,100,56,0,0,185,101,0
"Georgia","Coffee",2005,59,25,34,0,0,0,0,97,74,52,0,0,0,59,0
"Georgia","Columbia",2005,238,200,32,6,0,0,0,133,67,33,0,0,238,0,0
"Georgia","Coweta",2005,338,107,203,27,1,0,0,163,93,58,0,0,64,274,0
"Georgia","Dawson",2005,235,164,59,11,1,0,0,159,84,43,0,0,235,0,0
"Georgia","DeKalb",2005,365,55,276,30,4,0,0,197,100,63,0,3,69,293,0
"Georgia","Dougherty",2005,116,34,81,1,0,0,0,107,78,58,0,0,0,111,5
"Georgia","Douglas",2005,263,153,74,29,7,0,0,197,112,47,0,0,243,0,20
"Georgia","Fayette",2005,245,142,73,26,4,0,0,179,108,47,0,0,245,0,0
"Georgia","Floyd",2005,121,17,98,6,0,0,0,116,84,66,0,0,0,120,1
"Georgia","Fulton",2005,365,45,277,38,4,1,0,209,105,64,0,13,70,281,1
"Georgia","Glynn",2005,281,175,105,1,0,0,0,127,66,44,0,0,172,109,0
"Georgia","Gwinnett",2005,361,98,235,28,0,0,0,150,97,60,0,0,89,272,0
"Georgia","Hall",2005,112,25,85,2,0,0,0,107,76,58,0,0,0,112,0
"Georgia","Henry",2005,361,103,220,32,5,1,0,205,101,58,0,0,84,277,0
"Georgia","Houston",2005,56,14,42,0,0,0,0,94,75,57,0,0,0,56,0
"Georgia","Lowndes",2005,55,18,37,0,0,0,0,90,73,55,0,0,0,55,0
"Georgia","Murray",2005,277,158,100,18,1,0,0,151,93,47,0,0,201,76,0
"Georgia","Muscogee",2005,365,101,249,15,0,0,0,150,85,59,0,0,68,296,1
"Georgia","Paulding",2005,365,107,233,24,1,0,0,154,90,58,1,3,80,281,0
"Georgia","Pike",2005,360,268,75,17,0,0,0,150,87,39,0,0,360,0,0
"Georgia","Richmond",2005,365,70,267,26,2,0,0,156,94,61,0,0,78,286,1
"Georgia","Rockdale",2005,358,262,67,25,4,0,0,182,97,35,0,117,241,0,0
"Georgia","Spalding",2005,59,58,1,0,0,0,0,59,30,16,0,0,0,0,59
"Georgia","Sumter",2005,244,175,65,4,0,0,0,140,80,42,0,0,244,0,0
"Georgia","Walker",2005,63,9,52,2,0,0,0,104,84,63,0,0,0,63,0
"Georgia","Walton",2005,279,79,194,5,1,0,0,154,80,57,0,0,0,279,0
"Georgia","Washington",2005,62,18,43,1,0,0,0,101,77,59,0,0,0,57,5
"Georgia","Wilkinson",2005,116,17,96,3,0,0,0,110,83,59,0,0,0,116,0
"Hawaii","Hawaii",2005,113,100,13,0,0,0,0,88,55,8,0,0,0,113,0
"Hawaii","Honolulu",2005,365,343,19,2,1,0,0,174,43,26,2,12,156,159,36
"Hawaii","Kauai",2005,220,220,0,0,0,0,0,28,22,13,0,0,0,0,220
"Hawaii","Maui",2005,345,328,16,1,0,0,0,101,41,21,0,0,0,62,283
"Idaho","Ada",2005,365,226,131,8,0,0,0,147,74,44,7,0,132,218,8
"Idaho","Bannock",2005,353,299,51,3,0,0,0,122,59,19,0,0,0,236,117
"Idaho","Benewah",2005,362,274,86,2,0,0,0,126,57,38,0,0,0,362,0
"Idaho","Bingham",2005,26,24,2,0,0,0,0,62,47,19,0,0,0,0,26
"Idaho","Boise",2005,361,209,151,1,0,0,0,109,68,43,0,0,0,361,0
"Idaho","Bonner",2005,339,327,12,0,0,0,0,62,30,14,0,0,0,0,339
"Idaho","Bonneville",2005,318,310,8,0,0,0,0,81,38,27,0,0,0,318,0
"Idaho","Boundary",2005,53,45,8,0,0,0,0,83,55,28,0,0,0,53,0
"Idaho","Butte",2005,111,111,0,0,0,0,0,38,24,11,0,0,0,111,0
"Idaho","Canyon",2005,365,237,118,9,1,0,0,151,74,44,21,0,117,200,27
"Idaho","Custer",2005,110,109,1,0,0,0,0,71,27,11,0,0,0,110,0
"Idaho","Elmore",2005,152,104,48,0,0,0,0,84,67,47,0,0,152,0,0
"Idaho","Franklin",2005,314,235,57,14,8,0,0,171,79,31,0,0,0,314,0
"Idaho","Gem",2005,60,38,21,1,0,0,0,134,75,38,0,0,0,60,0
"Idaho","Idaho",2005,350,304,44,1,1,0,0,170,55,22,0,0,0,350,0
"Idaho","Kootenai",2005,365,182,182,1,0,0,0,105,70,51,0,0,92,269,4
"Idaho","Latah",2005,353,336,17,0,0,0,0,74,41,20,0,0,0,353,0
"Idaho","Lemhi",2005,298,185,107,5,1,0,0,151,70,38,0,0,0,298,0
"Idaho","Nez Perce",2005,331,295,36,0,0,0,0,71,51,27,0,0,0,331,0
"Idaho","Power",2005,363,183,176,2,2,0,0,170,63,50,0,0,0,351,12
"Idaho","Shoshone",2005,356,183,161,8,4,0,0,182,86,48,0,0,0,342,14
"Idaho","Twin Falls",2005,326,256,68,2,0,0,0,114,57,36,0,0,0,326,0
"Idaho","Valley",2005,328,216,109,3,0,0,0,132,63,39,0,0,0,328,0
"Illinois","Adams",2005,365,257,93,15,0,0,0,122,87,40,0,0,326,39,0
"Illinois","Champaign",2005,365,224,119,22,0,0,0,143,87,44,0,0,281,84,0
"Illinois","Clark",2005,205,156,45,4,0,0,0,112,77,42,0,0,205,0,0
"Illinois","Cook",2005,365,57,257,38,11,2,0,208,108,67,0,94,71,198,2
"Illinois","DuPage",2005,361,277,75,8,1,0,0,164,71,31,0,0,306,55,0
"Illinois","Effingham",2005,215,141,67,7,0,0,0,119,84,44,0,0,215,0,0
"Illinois","Hamilton",2005,216,118,87,11,0,0,0,136,93,49,0,0,191,25,0
"Illinois","Jackson",2005,57,56,1,0,0,0,0,51,33,22,0,0,0,0,57
"Illinois","Jersey",2005,227,121,84,18,4,0,0,159,100,48,0,0,188,39,0
"Illinois","Jo Daviess",2005,361,280,62,18,1,0,0,151,80,36,0,0,361,0,0
"Illinois","Kane",2005,365,264,83,13,5,0,0,166,84,35,0,0,310,55,0
"Illinois","La Salle",2005,365,275,88,2,0,0,0,130,61,30,0,0,0,109,256
"Illinois","Lake",2005,365,274,69,16,6,0,0,179,84,36,0,0,327,38,0
"Illinois","Macon",2005,365,248,98,19,0,0,0,136,87,39,0,0,319,46,0
"Illinois","Macoupin",2005,365,277,75,12,1,0,0,151,84,37,0,0,357,0,8
"Illinois","Madison",2005,365,145,173,36,11,0,0,197,108,58,0,0,190,110,65
"Illinois","McHenry",2005,363,240,99,20,4,0,0,172,88,39,0,0,281,82,0
"Illinois","McLean",2005,364,254,95,15,0,0,0,140,86,40,0,0,327,37,0
"Illinois","Peoria",2005,365,228,121,16,0,0,0,133,85,43,27,0,249,89,0
"Illinois","Randolph",2005,362,255,100,7,0,0,0,129,80,41,0,0,321,41,0
"Illinois","Rock Island",2005,365,296,64,5,0,0,0,136,61,35,0,0,325,40,0
"Illinois","Saint Clair",2005,365,208,128,24,4,1,0,205,90,46,2,86,180,96,1
"Illinois","Sangamon",2005,365,255,95,15,0,0,0,126,84,39,9,0,313,43,0
"Illinois","Will",2005,321,209,100,12,0,0,0,140,84,42,0,1,270,49,1
"Illinois","Winnebago",2005,365,273,82,10,0,0,0,135,77,35,18,0,303,44,0
"Indiana","Allen",2005,365,102,226,32,5,0,0,164,101,58,6,0,82,277,0
"Indiana","Boone",2005,183,97,59,26,1,0,0,156,115,50,0,0,183,0,0
"Indiana","Carroll",2005,154,87,55,12,0,0,0,119,100,48,0,0,154,0,0
"Indiana","Clark",2005,259,101,126,29,3,0,0,182,108,58,0,0,157,99,3
"Indiana","Delaware",2005,216,82,110,21,3,0,0,182,103,60,0,0,128,88,0
"Indiana","Dubois",2005,120,19,95,5,1,0,0,152,89,63,0,0,0,120,0
"Indiana","Elkhart",2005,241,90,125,21,5,0,0,172,101,59,0,0,157,84,0
"Indiana","Floyd",2005,255,106,127,20,2,0,0,166,100,55,0,0,158,97,0
"Indiana","Greene",2005,183,90,70,23,0,0,0,147,108,51,0,0,183,0,0
"Indiana","Hamilton",2005,183,96,58,25,4,0,0,182,115,49,0,0,183,0,0
"Indiana","Hancock",2005,182,103,53,25,1,0,0,156,105,48,0,0,182,0,0
"Indiana","Hendricks",2005,365,287,59,18,1,0,0,154,84,34,8,181,169,0,7
"Indiana","Henry",2005,111,24,81,5,1,0,0,157,89,59,0,0,0,111,0
"Indiana","Howard",2005,111,29,79,3,0,0,0,121,88,60,0,0,0,111,0
"Indiana","Huntington",2005,171,95,60,16,0,0,0,140,97,48,0,0,171,0,0
"Indiana","Jackson",2005,183,91,69,23,0,0,0,150,108,51,0,0,183,0,0
"Indiana","Johnson",2005,183,104,69,9,1,0,0,164,90,48,0,0,183,0,0
"Indiana","Knox",2005,351,216,113,22,0,0,0,140,84,44,0,0,263,88,0
"Indiana","LaPorte",2005,241,95,118,24,4,0,0,179,105,57,0,0,151,90,0
"Indiana","Lake",2005,365,44,276,36,9,0,0,198,108,64,0,4,68,290,3
"Indiana","Madison",2005,237,108,106,22,1,0,0,161,100,58,0,0,155,75,7
"Indiana","Marion",2005,365,50,275,36,4,0,0,159,105,67,0,1,67,297,0
"Indiana","Morgan",2005,183,95,67,21,0,0,0,147,101,50,0,0,183,0,0
"Indiana","Perry",2005,209,100,70,35,4,0,0,156,112,54,0,0,175,0,34
"Indiana","Porter",2005,364,208,124,25,6,1,0,204,94,44,0,0,146,85,133
"Indiana","Posey",2005,176,98,61,17,0,0,0,150,100,47,0,0,176,0,0
"Indiana","Putnam",2005,15,14,1,0,0,0,0,53,38,16,0,0,0,0,15
"Indiana","Shelby",2005,183,97,66,20,0,0,0,147,101,50,0,0,183,0,0
"Indiana","Spencer",2005,55,10,42,3,0,0,0,114,90,62,0,0,0,55,0
"Indiana","St. Joseph",2005,333,172,125,31,5,0,0,177,101,49,0,93,157,83,0
