"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Pennsylvania","Cumberland",2007,329,120,203,6,0,0,0,121,83,56,0,0,0,329,0
"Pennsylvania","Dauphin",2007,365,125,207,32,1,0,0,151,97,58,0,24,109,232,0
"Pennsylvania","Delaware",2007,365,223,121,17,3,1,0,202,87,44,0,121,149,82,13
"Pennsylvania","Elk",2007,361,297,56,8,0,0,0,136,67,36,0,0,361,0,0
"Pennsylvania","Erie",2007,365,177,166,20,2,0,0,182,85,51,0,27,107,229,2
"Pennsylvania","Franklin",2007,212,122,72,18,0,0,0,129,97,48,0,0,212,0,0
"Pennsylvania","Greene",2007,215,109,78,28,0,0,0,133,105,50,1,0,214,0,0
"Pennsylvania","Indiana",2007,359,281,59,19,0,0,0,140,80,34,0,147,212,0,0
"Pennsylvania","Lackawanna",2007,365,192,158,15,0,0,0,136,84,49,0,26,111,226,2
"Pennsylvania","Lancaster",2007,365,217,112,35,1,0,0,166,100,44,0,105,170,86,4
"Pennsylvania","Lawrence",2007,365,297,57,11,0,0,0,119,62,35,0,149,162,0,54
"Pennsylvania","Lehigh",2007,365,301,41,21,2,0,0,164,80,34,0,166,195,0,4
"Pennsylvania","Luzerne",2007,365,310,43,12,0,0,0,133,64,33,3,146,207,0,9
"Pennsylvania","Lycoming",2007,227,170,46,11,0,0,0,143,84,41,0,0,210,0,17
"Pennsylvania","Mercer",2007,365,134,208,21,2,0,0,156,90,56,0,0,122,243,0
"Pennsylvania","Monroe",2007,207,168,32,6,1,0,0,151,74,39,0,0,207,0,0
"Pennsylvania","Montgomery",2007,365,237,103,22,3,0,0,164,90,41,0,128,160,75,2
"Pennsylvania","Northampton",2007,365,131,202,30,2,0,0,169,98,55,0,12,99,252,2
"Pennsylvania","Perry",2007,347,287,52,8,0,0,0,122,64,32,0,134,213,0,0
"Pennsylvania","Philadelphia",2007,365,91,234,31,8,1,0,205,103,61,2,18,95,250,0
"Pennsylvania","Schuylkill",2007,365,365,0,0,0,0,0,17,11,6,365,0,0,0,0
"Pennsylvania","Somerset",2007,341,271,64,6,0,0,0,122,67,36,0,0,341,0,0
"Pennsylvania","Tioga",2007,207,156,44,7,0,0,0,126,74,43,0,0,207,0,0
"Pennsylvania","Washington",2007,365,102,237,24,2,0,0,157,92,58,0,16,78,271,0
"Pennsylvania","Westmoreland",2007,365,227,122,15,1,0,0,156,87,42,0,88,154,106,17
"Pennsylvania","York",2007,365,204,127,31,3,0,0,164,100,47,0,100,166,91,8
"Puerto Rico","Adjuntas",2007,92,70,22,0,0,0,0,71,55,33,0,0,0,92,0
"Puerto Rico","Bayamon",2007,98,87,11,0,0,0,0,66,52,30,0,0,0,98,0
"Puerto Rico","Catano",2007,365,338,26,1,0,0,0,122,44,22,0,11,111,0,243
"Puerto Rico","Fajardo",2007,352,313,38,1,0,0,0,121,51,22,0,0,0,149,203
"Puerto Rico","Guayama",2007,120,103,17,0,0,0,0,80,54,32,0,0,0,94,26
"Puerto Rico","Guayanilla",2007,109,87,22,0,0,0,0,78,53,32,0,0,0,109,0
"Puerto Rico","Guaynabo",2007,355,261,93,1,0,0,0,119,57,38,0,0,0,228,127
"Puerto Rico","Humacao",2007,102,91,11,0,0,0,0,84,51,26,0,0,0,102,0
"Puerto Rico","Juncos",2007,88,88,0,0,0,0,0,32,31,23,0,0,88,0,0
"Puerto Rico","Mayagnez",2007,25,20,5,0,0,0,0,63,59,34,0,0,0,25,0
"Puerto Rico","Ponce",2007,110,90,20,0,0,0,0,77,55,35,0,0,0,27,83
"Puerto Rico","Rio Grande",2007,49,47,2,0,0,0,0,72,34,16,0,0,0,0,49
"Puerto Rico","Salinas",2007,53,53,0,0,0,0,0,30,24,14,0,53,0,0,0
"Puerto Rico","San Juan",2007,365,293,71,1,0,0,0,128,55,35,89,0,0,211,65
"Rhode Island","Kent",2007,238,164,56,13,5,0,0,166,90,40,0,0,160,75,3
"Rhode Island","Providence",2007,365,197,145,19,4,0,0,177,84,47,0,10,129,226,0
"Rhode Island","Washington",2007,181,136,31,12,2,0,0,187,87,42,0,0,181,0,0
"South Carolina","Abbeville",2007,252,115,113,22,2,0,0,161,100,51,0,0,252,0,0
"South Carolina","Aiken",2007,362,246,98,18,0,0,0,147,84,42,0,103,247,0,12
"South Carolina","Barnwell",2007,341,256,76,9,0,0,0,119,74,40,0,79,250,0,12
"South Carolina","Beaufort",2007,95,48,46,1,0,0,0,115,67,50,0,0,0,95,0
"South Carolina","Berkeley",2007,221,202,18,1,0,0,0,105,50,36,0,0,221,0,0
"South Carolina","Charleston",2007,365,129,231,4,1,0,0,162,77,55,0,0,93,272,0
"South Carolina","Cherokee",2007,362,309,52,1,0,0,0,112,58,39,0,0,362,0,0
"South Carolina","Chester",2007,249,141,96,11,1,0,0,151,84,48,0,0,249,0,0
"South Carolina","Chesterfield",2007,360,211,139,10,0,0,0,136,84,47,0,0,279,81,0
"South Carolina","Colleton",2007,363,282,76,5,0,0,0,119,71,41,0,0,363,0,0
"South Carolina","Darlington",2007,248,163,79,6,0,0,0,119,74,47,0,0,248,0,0
"South Carolina","Edgefield",2007,364,225,132,7,0,0,0,119,71,44,0,0,275,89,0
"South Carolina","Florence",2007,113,39,73,1,0,0,0,117,71,55,0,0,0,113,0
"South Carolina","Georgetown",2007,351,317,34,0,0,0,0,97,49,26,0,0,0,41,310
"South Carolina","Greenville",2007,365,68,296,1,0,0,0,101,82,61,0,5,0,360,0
"South Carolina","Greenwood",2007,112,35,77,0,0,0,0,93,72,57,0,0,0,112,0
"South Carolina","Horry",2007,96,41,53,2,0,0,0,129,72,52,0,0,0,96,0
"South Carolina","Lexington",2007,358,107,251,0,0,0,0,99,78,57,0,0,0,302,56
"South Carolina","Oconee",2007,361,226,128,6,1,0,0,161,77,45,0,0,301,60,0
"South Carolina","Pickens",2007,247,114,112,19,2,0,0,169,97,51,0,0,247,0,0
"South Carolina","Richland",2007,365,93,243,26,2,1,0,217,97,60,0,2,158,205,0
"South Carolina","Spartanburg",2007,356,107,228,19,2,0,0,154,92,59,0,0,133,222,1
"South Carolina","Union",2007,237,127,98,12,0,0,0,129,87,50,0,0,237,0,0
"South Carolina","Williamsburg",2007,245,177,64,4,0,0,0,122,71,44,0,0,245,0,0
"South Carolina","York",2007,257,155,91,11,0,0,0,150,84,47,0,0,241,0,16
"South Dakota","Brookings",2007,124,85,39,0,0,0,0,88,60,38,0,0,0,98,26
"South Dakota","Brown",2007,121,86,35,0,0,0,0,74,56,42,0,0,0,117,4
"South Dakota","Codington",2007,360,307,53,0,0,0,0,88,54,26,0,0,0,109,251
"South Dakota","Custer",2007,365,285,78,2,0,0,0,115,67,41,0,0,338,27,0
"South Dakota","Jackson",2007,365,313,52,0,0,0,0,93,54,37,0,0,338,26,1
"South Dakota","Meade",2007,336,336,0,0,0,0,0,50,43,33,0,0,316,0,20
"South Dakota","Minnehaha",2007,364,289,73,2,0,0,0,139,59,38,0,11,246,90,17
"South Dakota","Pennington",2007,362,262,100,0,0,0,0,78,57,35,0,0,0,85,277
"Tennessee","Anderson",2007,238,110,102,25,1,0,0,161,101,54,0,0,238,0,0
"Tennessee","Blount",2007,365,154,158,46,7,0,0,177,108,57,0,0,302,63,0
"Tennessee","Bradley",2007,364,364,0,0,0,0,0,46,32,21,0,335,0,0,29
"Tennessee","Claiborne",2007,339,218,107,14,0,0,0,136,84,44,0,0,339,0,0
"Tennessee","Davidson",2007,365,63,268,32,2,0,0,187,100,61,0,2,68,295,0
"Tennessee","DeKalb",2007,365,255,101,9,0,0,0,140,77,43,0,0,365,0,0
"Tennessee","Dyer",2007,118,47,69,2,0,0,0,122,77,54,0,0,0,118,0
"Tennessee","Hamilton",2007,361,64,243,50,4,0,0,195,108,64,0,0,127,234,0
"Tennessee","Haywood",2007,120,98,20,2,0,0,0,122,67,39,0,2,118,0,0
"Tennessee","Jefferson",2007,245,103,110,29,3,0,0,159,105,61,0,0,245,0,0
"Tennessee","Knox",2007,359,65,238,49,6,1,0,215,108,64,0,0,144,215,0
"Tennessee","Lawrence",2007,277,111,138,28,0,0,0,147,101,54,0,0,195,82,0
"Tennessee","Loudon",2007,279,83,154,35,7,0,0,177,112,65,0,0,207,72,0
"Tennessee","Madison",2007,122,44,74,4,0,0,0,125,80,54,0,0,0,119,3
"Tennessee","Maury",2007,112,39,71,2,0,0,0,103,79,56,0,0,0,112,0
"Tennessee","McMinn",2007,364,268,93,3,0,0,0,122,69,27,0,246,0,112,6
"Tennessee","Meigs",2007,239,99,112,26,2,0,0,177,105,58,0,0,239,0,0
"Tennessee","Montgomery",2007,345,111,227,7,0,0,0,143,79,56,0,0,0,345,0
"Tennessee","Putnam",2007,325,168,141,15,1,0,0,161,93,49,0,3,253,69,0
"Tennessee","Roane",2007,121,26,95,0,0,0,0,98,81,58,0,0,0,119,2
"Tennessee","Rutherford",2007,229,111,100,14,4,0,0,182,97,51,0,0,229,0,0
"Tennessee","Sevier",2007,362,164,134,52,12,0,0,166,122,58,0,0,362,0,0
"Tennessee","Shelby",2007,365,66,261,36,2,0,0,185,105,62,0,0,97,268,0
"Tennessee","Sullivan",2007,365,192,134,34,5,0,0,185,105,49,1,87,208,69,0
"Tennessee","Sumner",2007,284,95,135,50,4,0,0,197,115,60,0,0,211,73,0
"Tennessee","Union",2007,365,306,59,0,0,0,0,83,55,30,0,0,0,0,365
"Tennessee","Williamson",2007,241,121,87,30,3,0,0,159,108,50,0,0,241,0,0
"Tennessee","Wilson",2007,240,100,103,34,3,0,0,169,108,61,0,0,240,0,0
"Texas","Bexar",2007,365,122,235,7,1,0,0,159,73,54,0,15,76,270,4
"Texas","Bowie",2007,122,35,87,0,0,0,0,87,72,55,0,0,0,122,0
"Texas","Brazoria",2007,365,301,49,11,4,0,0,187,77,34,0,19,346,0,0
"Texas","Brewster",2007,358,283,72,3,0,0,0,105,64,42,0,0,335,23,0
"Texas","Cameron",2007,363,164,198,1,0,0,0,101,69,52,3,0,46,311,3
"Texas","Collin",2007,361,278,65,16,2,0,0,169,87,38,0,0,361,0,0
"Texas","Culberson",2007,110,104,6,0,0,0,0,63,45,22,0,0,0,110,0
"Texas","Dallas",2007,365,115,236,12,2,0,0,179,77,55,0,33,80,252,0
"Texas","Denton",2007,365,181,160,19,4,1,0,201,84,51,0,2,161,202,0
"Texas","Ector",2007,365,222,143,0,0,0,0,78,59,42,0,0,0,365,0
"Texas","El Paso",2007,365,60,260,45,0,0,0,136,103,64,0,7,111,222,25
"Texas","Ellis",2007,365,156,202,6,1,0,0,172,70,52,0,6,97,262,0
"Texas","Fayette",2007,354,203,151,0,0,0,0,77,64,46,0,0,0,354,0
"Texas","Galveston",2007,365,171,177,13,4,0,0,182,78,51,0,1,120,243,1
"Texas","Gregg",2007,365,301,55,7,2,0,0,164,71,34,0,16,349,0,0
"Texas","Harris",2007,365,22,298,30,15,0,0,200,112,67,0,9,75,262,19
"Texas","Harrison",2007,365,153,209,3,0,0,0,132,70,53,0,0,87,278,0
"Texas","Hays",2007,214,189,25,0,0,0,0,100,54,31,0,2,212,0,0
"Texas","Hidalgo",2007,365,145,219,1,0,0,0,101,69,53,0,0,37,324,4
"Texas","Hood",2007,364,308,47,6,3,0,0,166,67,35,0,0,364,0,0
"Texas","Hunt",2007,365,319,45,1,0,0,0,105,58,34,0,4,361,0,0
"Texas","Jeff Davis",2007,142,137,5,0,0,0,0,57,39,24,0,0,0,142,0
"Texas","Jefferson",2007,365,93,245,25,2,0,0,169,87,57,0,0,81,284,0
"Texas","Johnson",2007,359,312,35,8,4,0,0,169,58,32,0,0,359,0,0
"Texas","Kaufman",2007,365,175,180,10,0,0,0,140,74,51,0,2,132,231,0
"Texas","Kleberg",2007,365,177,180,8,0,0,0,133,74,51,0,0,55,310,0
"Texas","Maverick",2007,315,178,137,0,0,0,0,84,63,47,0,0,0,315,0
"Texas","McLennan",2007,256,107,141,8,0,0,0,122,73,53,0,0,60,196,0
"Texas","Montgomery",2007,364,163,188,13,0,0,0,126,72,52,0,1,107,256,0
"Texas","Nueces",2007,365,164,198,3,0,0,0,126,73,52,0,0,53,311,1
"Texas","Orange",2007,364,136,217,11,0,0,0,150,74,53,0,1,88,275,0
"Texas","Parker",2007,365,300,58,3,4,0,0,187,67,36,0,0,365,0,0
"Texas","Polk",2007,248,231,15,2,0,0,0,108,49,31,0,0,248,0,0
"Texas","Potter",2007,360,301,59,0,0,0,0,70,52,32,0,0,0,360,0
"Texas","Randall",2007,248,213,35,0,0,0,0,87,54,41,0,0,248,0,0
"Texas","Rockwall",2007,363,307,49,7,0,0,0,140,67,35,0,0,363,0,0
"Texas","Smith",2007,353,286,54,13,0,0,0,143,74,37,0,11,342,0,0
"Texas","Tarrant",2007,365,97,238,25,4,1,0,217,90,57,0,16,100,249,0
"Texas","Travis",2007,365,183,174,7,1,0,0,169,72,50,0,0,123,242,0
"Texas","Victoria",2007,361,332,28,1,0,0,0,101,48,31,0,0,361,0,0
"Texas","Webb",2007,365,133,232,0,0,0,0,100,69,53,2,0,29,320,14
"Texas","Wichita",2007,313,190,123,0,0,0,0,80,59,42,0,0,0,313,0
"Utah","Box Elder",2007,242,92,131,18,1,0,0,157,97,58,0,0,180,62,0
"Utah","Cache",2007,365,139,208,18,0,0,0,143,90,57,0,13,160,192,0
"Utah","Davis",2007,363,210,134,14,5,0,0,160,90,47,0,170,133,60,0
"Utah","Garfield",2007,117,113,4,0,0,0,0,65,31,15,0,0,0,117,0
"Utah","Salt Lake",2007,365,93,209,51,12,0,0,177,115,64,0,41,125,179,20
"Utah","San Juan",2007,351,225,120,6,0,0,0,112,74,45,0,0,343,8,0
"Utah","Tooele",2007,281,143,126,12,0,0,0,122,84,50,0,0,140,141,0
"Utah","Uintah",2007,163,96,67,0,0,0,0,93,64,50,0,0,163,0,0
"Utah","Utah",2007,365,118,211,25,11,0,0,165,100,58,0,57,118,186,4
"Utah","Washington",2007,326,199,123,4,0,0,0,122,77,46,0,0,308,18,0
"Utah","Wayne",2007,116,114,2,0,0,0,0,72,30,14,0,0,0,116,0
"Utah","Weber",2007,365,121,203,33,8,0,0,174,105,58,3,80,125,153,4
"Vermont","Bennington",2007,363,301,55,7,0,0,0,136,61,36,0,0,311,52,0
"Vermont","Chittenden",2007,365,298,61,5,1,0,0,151,61,35,0,20,276,69,0
"Vermont","Rutland",2007,363,305,58,0,0,0,0,89,58,24,10,242,0,109,2
"Vermont","Windham",2007,58,58,0,0,0,0,0,31,23,13,0,0,0,0,58
"Virgin Islands","St Croix",2007,57,39,18,0,0,0,0,85,71,37,0,0,0,27,30
"Virgin Islands","St John",2007,84,68,14,2,0,0,0,127,57,26,0,0,0,84,0
"Virgin Islands","St Thomas",2007,16,14,2,0,0,0,0,55,53,30,0,0,0,6,10
"Virginia","Alexandria City",2007,365,269,76,19,1,0,0,161,80,39,2,187,176,0,0
"Virginia","Arlington",2007,365,201,133,26,5,0,0,174,97,47,0,126,158,81,0
"Virginia","Bristol City",2007,112,37,75,0,0,0,0,93,80,58,0,0,0,112,0
"Virginia","Caroline",2007,213,111,84,17,1,0,0,151,97,50,0,0,213,0,0
"Virginia","Carroll",2007,58,58,0,0,0,0,0,36,31,17,0,0,0,0,58
"Virginia","Charles",2007,364,232,121,9,2,0,0,161,77,44,0,115,171,78,0
"Virginia","Charlottesville City",2007,60,60,0,0,0,0,0,49,29,18,0,0,0,0,60
"Virginia","Chesterfield",2007,262,132,118,11,1,0,0,172,87,50,0,0,173,89,0
"Virginia","Culpeper",2007,58,58,0,0,0,0,0,46,28,16,0,0,0,0,58
"Virginia","Fairfax",2007,365,116,207,37,5,0,0,174,105,56,0,25,144,196,0
"Virginia","Fauquier",2007,213,155,57,1,0,0,0,108,74,44,0,0,213,0,0
"Virginia","Frederick",2007,246,159,80,7,0,0,0,140,80,45,0,0,208,16,22
"Virginia","Fredericksburg City",2007,59,59,0,0,0,0,0,46,29,15,0,0,0,0,59
"Virginia","Giles",2007,334,207,110,17,0,0,0,133,93,45,0,0,334,0,0
"Virginia","Hampton City",2007,365,259,94,10,2,0,0,166,71,39,101,0,177,86,1
"Virginia","Hanover",2007,211,113,76,21,1,0,0,179,101,49,0,0,211,0,0
"Virginia","Henrico",2007,356,113,220,20,3,0,0,174,93,57,0,0,100,256,0
"Virginia","Hopewell City",2007,58,58,0,0,0,0,0,39,31,19,0,0,0,0,58
"Virginia","King William",2007,58,58,0,0,0,0,0,38,28,16,0,0,0,0,58
"Virginia","Loudoun",2007,363,222,109,27,5,0,0,164,97,44,0,110,181,72,0
"Virginia","Lynchburg City",2007,114,38,75,1,0,0,0,120,75,57,0,0,0,114,0
"Virginia","Madison",2007,354,213,132,9,0,0,0,115,84,46,0,0,288,66,0
"Virginia","Norfolk City",2007,365,301,63,1,0,0,0,106,59,27,16,235,0,114,0
"Virginia","Page",2007,257,137,117,3,0,0,0,112,77,50,0,0,163,94,0
"Virginia","Prince Edward",2007,342,257,81,4,0,0,0,126,74,41,0,0,342,0,0
"Virginia","Prince William",2007,338,251,70,17,0,0,0,140,87,37,0,133,205,0,0
"Virginia","Richmond City",2007,359,347,12,0,0,0,0,61,44,28,9,350,0,0,0
"Virginia","Roanoke",2007,336,267,61,7,1,0,0,151,74,36,0,154,182,0,0
"Virginia","Roanoke City",2007,365,133,230,2,0,0,0,125,80,57,13,0,0,352,0
"Virginia","Rockbridge",2007,258,157,99,2,0,0,0,108,71,47,0,0,161,97,0
"Virginia","Rockingham",2007,361,229,128,4,0,0,0,136,74,44,0,112,154,95,0
"Virginia","Stafford",2007,213,107,84,20,2,0,0,159,101,50,0,0,213,0,0
"Virginia","Suffolk City",2007,214,115,85,13,1,0,0,174,93,50,0,0,214,0,0
"Virginia","Virginia Beach City",2007,354,158,193,3,0,0,0,112,71,52,0,0,0,354,0
"Virginia","Warren",2007,58,58,0,0,0,0,0,43,28,17,0,0,0,0,58
"Virginia","Winchester City",2007,60,60,0,0,0,0,0,47,31,19,0,0,0,0,60
"Virginia","Wythe",2007,214,114,96,4,0,0,0,122,84,50,0,0,214,0,0
"Washington","Adams",2007,365,307,58,0,0,0,0,75,55,28,0,0,0,365,0
"Washington","Asotin",2007,307,187,118,2,0,0,0,112,71,44,0,0,0,297,10
"Washington","Benton",2007,365,287,77,1,0,0,0,119,61,28,0,0,0,291,74
"Washington","Chelan",2007,365,224,141,0,0,0,0,96,71,42,0,0,0,365,0
"Washington","Clallam",2007,363,258,103,2,0,0,0,105,64,40,0,0,178,185,0
"Washington","Clark",2007,364,246,108,10,0,0,0,145,71,40,0,0,96,268,0
"Washington","Columbia",2007,365,310,55,0,0,0,0,78,55,26,0,0,0,365,0
"Washington","Cowlitz",2007,336,278,58,0,0,0,0,80,59,23,0,0,0,336,0
"Washington","Franklin",2007,363,296,67,0,0,0,0,71,56,28,0,0,0,363,0
"Washington","Grant",2007,357,275,82,0,0,0,0,89,58,30,0,0,0,357,0
"Washington","Grays Harbor",2007,362,271,91,0,0,0,0,83,60,32,0,0,0,362,0
"Washington","Jefferson",2007,362,295,67,0,0,0,0,75,57,29,0,0,0,362,0
"Washington","King",2007,365,183,174,7,1,0,0,159,79,50,0,0,51,314,0
"Washington","Kitsap",2007,361,272,88,1,0,0,0,102,63,32,0,0,0,361,0
"Washington","Kittitas",2007,347,261,86,0,0,0,0,89,58,36,0,0,0,347,0
"Washington","Klickitat",2007,121,108,13,0,0,0,0,73,52,24,0,0,0,121,0
"Washington","Lewis",2007,116,116,0,0,0,0,0,35,19,5,0,0,0,116,0
"Washington","Mason",2007,365,286,77,2,0,0,0,133,60,31,0,0,0,365,0
"Washington","Okanogan",2007,364,181,183,0,0,0,0,97,73,51,0,0,0,364,0
"Washington","Pend Oreille",2007,360,360,0,0,0,0,0,47,27,12,0,0,0,360,0
"Washington","Pierce",2007,365,168,177,17,3,0,0,160,82,52,0,0,110,255,0
"Washington","Skagit",2007,365,320,42,3,0,0,0,143,52,34,0,10,205,150,0
"Washington","Skamania",2007,169,149,20,0,0,0,0,78,53,20,0,0,0,169,0
"Washington","Snohomish",2007,365,212,140,11,2,0,0,162,79,47,0,0,0,365,0
"Washington","Spokane",2007,365,205,158,2,0,0,0,105,74,48,3,0,77,280,5
"Washington","Stevens",2007,365,193,172,0,0,0,0,95,67,47,0,0,0,349,16
"Washington","Thurston",2007,360,279,76,5,0,0,0,115,68,33,0,0,124,236,0
"Washington","Walla Walla",2007,365,267,97,1,0,0,0,108,65,31,0,0,0,312,53
"Washington","Whatcom",2007,347,270,77,0,0,0,0,83,57,32,0,0,0,347,0
"Washington","Whitman",2007,365,309,56,0,0,0,0,77,54,28,0,0,0,365,0
"Washington","Yakima",2007,365,182,176,7,0,0,0,130,78,51,0,0,0,365,0
"West Virginia","Berkeley",2007,256,118,125,12,1,0,0,156,87,52,0,0,160,96,0
"West Virginia","Brooke",2007,365,248,111,6,0,0,0,138,75,27,9,0,0,121,235
"West Virginia","Cabell",2007,263,73,140,42,8,0,0,172,119,61,0,0,174,89,0
"West Virginia","Gilmer",2007,337,285,49,3,0,0,0,126,64,38,0,0,337,0,0
"West Virginia","Greenbrier",2007,207,117,84,6,0,0,0,133,87,49,0,0,207,0,0
"West Virginia","Hancock",2007,365,217,127,21,0,0,0,144,87,44,0,0,153,95,117
"West Virginia","Harrison",2007,121,35,85,1,0,0,0,108,80,57,0,0,0,121,0
"West Virginia","Kanawha",2007,364,71,261,30,2,0,0,164,97,64,0,0,74,289,1
"West Virginia","Marion",2007,118,26,90,2,0,0,0,111,82,60,0,0,0,118,0
"West Virginia","Marshall",2007,365,66,288,11,0,0,0,131,86,59,0,0,0,365,0
"West Virginia","Monongalia",2007,261,116,131,14,0,0,0,140,87,52,0,0,157,104,0
"West Virginia","Ohio",2007,264,107,125,32,0,0,0,138,105,56,0,0,173,91,0
"West Virginia","Raleigh",2007,115,42,72,1,0,0,0,122,80,55,0,0,0,115,0
"West Virginia","Tucker",2007,364,285,76,3,0,0,0,109,64,38,0,0,303,61,0
"West Virginia","Wood",2007,260,102,131,25,2,0,0,161,101,58,0,0,168,92,0
"Wisconsin","Ashland",2007,363,334,28,1,0,0,0,105,49,32,0,0,342,21,0
"Wisconsin","Brown",2007,356,171,174,11,0,0,0,147,82,51,0,0,100,256,0
"Wisconsin","Columbia",2007,194,137,48,8,1,0,0,151,80,44,0,0,194,0,0
"Wisconsin","Dane",2007,364,138,209,16,1,0,0,155,84,54,0,0,118,246,0
"Wisconsin","Dodge",2007,365,251,103,11,0,0,0,136,74,39,2,0,261,93,9
"Wisconsin","Door",2007,198,143,33,16,6,0,0,174,112,42,0,0,198,0,0
"Wisconsin","Florence",2007,208,185,20,3,0,0,0,143,54,37,0,0,208,0,0
"Wisconsin","Fond du Lac",2007,198,152,39,7,0,0,0,133,74,42,0,0,198,0,0
"Wisconsin","Forest",2007,336,288,43,5,0,0,0,133,57,34,0,0,312,23,1
"Wisconsin","Grant",2007,120,50,67,3,0,0,0,127,79,54,0,0,0,120,0
"Wisconsin","Jefferson",2007,184,131,42,10,1,0,0,154,87,44,0,0,184,0,0
"Wisconsin","Kenosha",2007,245,119,106,17,3,0,0,174,97,51,0,0,167,78,0
"Wisconsin","Kewaunee",2007,196,139,39,15,3,0,0,164,97,44,0,0,196,0,0
"Wisconsin","La Crosse",2007,120,49,70,1,0,0,0,147,70,53,0,0,0,120,0
"Wisconsin","Manitowoc",2007,251,157,76,15,3,0,0,166,84,45,0,0,179,72,0
"Wisconsin","Marathon",2007,203,167,30,5,1,0,0,156,64,41,0,0,203,0,0
"Wisconsin","Milwaukee",2007,365,219,129,14,3,0,0,166,84,44,0,79,167,119,0
"Wisconsin","Oneida",2007,198,176,18,4,0,0,0,136,54,37,0,0,198,0,0
"Wisconsin","Outagamie",2007,252,152,90,10,0,0,0,143,77,45,0,0,171,81,0
"Wisconsin","Ozaukee",2007,248,138,93,14,3,0,0,164,87,47,0,0,165,83,0
"Wisconsin","Racine",2007,175,123,40,12,0,0,0,150,90,42,0,0,175,0,0
"Wisconsin","Rock",2007,188,138,38,12,0,0,0,140,90,43,0,0,188,0,0
"Wisconsin","Sauk",2007,365,263,98,4,0,0,0,140,68,39,0,0,293,72,0
"Wisconsin","Sheboygan",2007,204,134,46,18,6,0,0,166,108,44,0,0,189,0,15
"Wisconsin","St. Croix",2007,362,273,83,6,0,0,0,129,63,37,0,0,290,72,0
"Wisconsin","Taylor",2007,335,268,62,5,0,0,0,136,59,36,0,0,270,65,0
"Wisconsin","Vernon",2007,195,154,35,6,0,0,0,136,64,42,0,0,195,0,0
"Wisconsin","Vilas",2007,220,171,41,8,0,0,0,150,64,40,0,0,188,32,0
"Wisconsin","Walworth",2007,189,131,49,8,1,0,0,154,84,44,0,0,189,0,0
"Wisconsin","Washington",2007,190,158,28,4,0,0,0,108,67,39,0,0,190,0,0
"Wisconsin","Waukesha",2007,364,242,116,6,0,0,0,134,72,36,0,0,132,115,117
"Wyoming","Albany",2007,357,214,139,3,1,0,0,190,74,48,0,0,308,0,49
"Wyoming","Campbell",2007,365,187,164,12,2,0,0,158,84,50,0,2,174,21,168
"Wyoming","Carbon",2007,82,82,0,0,0,0,0,46,42,37,0,0,82,0,0
"Wyoming","Converse",2007,120,85,35,0,0,0,0,78,60,36,0,0,0,16,104
"Wyoming","Fremont",2007,316,217,93,6,0,0,0,140,74,45,0,2,204,52,58
"Wyoming","Johnson",2007,111,105,6,0,0,0,0,75,33,11,0,0,0,111,0
"Wyoming","Laramie",2007,118,115,3,0,0,0,0,60,39,22,0,0,0,104,14
"Wyoming","Lincoln",2007,343,332,11,0,0,0,0,90,37,18,0,0,0,0,343
"Wyoming","Natrona",2007,115,115,0,0,0,0,0,42,26,18,0,0,0,0,115
"Wyoming","Park",2007,99,94,5,0,0,0,0,72,34,13,0,0,0,67,32
"Wyoming","Platte",2007,42,40,1,1,0,0,0,120,32,16,0,0,0,0,42
"Wyoming","Sheridan",2007,259,204,53,2,0,0,0,107,59,31,0,0,0,103,156
"Wyoming","Sublette",2007,365,195,167,3,0,0,0,106,74,50,0,60,295,9,1
"Wyoming","Sweetwater",2007,365,218,144,3,0,0,0,137,74,46,0,11,304,0,50
"Wyoming","Teton",2007,365,297,68,0,0,0,0,97,58,44,9,0,340,16,0
"Wyoming","Uinta",2007,365,267,95,3,0,0,0,108,71,43,2,4,352,0,7
