"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"California","Tehama",2008,314,196,87,27,4,0,0,197,100,47,0,0,303,0,11
"California","Trinity",2008,122,101,10,2,8,1,0,203,94,19,0,0,0,72,50
"California","Tulare",2008,366,45,151,97,65,8,0,217,166,97,0,0,223,143,0
"California","Tuolumne",2008,365,237,90,29,7,2,0,209,101,45,0,0,365,0,0
"California","Ventura",2008,366,179,130,50,7,0,0,174,115,53,0,14,301,51,0
"California","Yolo",2008,366,200,145,14,7,0,0,182,80,47,0,9,191,160,6
"Colorado","Adams",2008,366,189,162,15,0,0,0,150,84,49,0,88,189,53,36
"Colorado","Alamosa",2008,361,342,17,2,0,0,0,102,38,21,0,0,0,39,322
"Colorado","Arapahoe",2008,190,153,37,0,0,0,0,74,56,39,0,0,91,99,0
"Colorado","Archuleta",2008,354,348,6,0,0,0,0,98,34,19,0,0,0,0,354
"Colorado","Boulder",2008,366,208,142,16,0,0,0,143,87,49,9,0,314,43,0
"Colorado","Clear Creek",2008,105,27,65,12,1,0,0,151,105,67,0,0,105,0,0
"Colorado","Delta",2008,115,111,4,0,0,0,0,69,33,22,0,0,0,0,115
"Colorado","Denver",2008,366,174,187,4,1,0,0,151,80,51,1,26,184,150,5
"Colorado","Douglas",2008,364,228,119,16,1,0,0,161,90,46,0,0,343,21,0
"Colorado","El Paso",2008,366,242,118,6,0,0,0,133,77,45,1,0,346,19,0
"Colorado","Elbert",2008,60,55,5,0,0,0,0,54,46,23,0,0,0,60,0
"Colorado","Fremont",2008,58,58,0,0,0,0,0,50,27,14,0,0,0,0,58
"Colorado","Garfield",2008,365,185,171,9,0,0,0,128,84,50,0,0,334,0,31
"Colorado","Gunnison",2008,361,283,78,0,0,0,0,100,61,44,0,0,294,0,67
"Colorado","Jackson",2008,115,114,1,0,0,0,0,67,24,12,0,0,0,115,0
"Colorado","Jefferson",2008,366,212,125,28,1,0,0,174,100,48,0,0,366,0,0
"Colorado","La Plata",2008,366,208,153,5,0,0,0,112,80,49,0,6,358,1,1
"Colorado","Larimer",2008,366,196,149,21,0,0,0,143,90,50,1,0,344,21,0
"Colorado","Mesa",2008,366,190,173,3,0,0,0,122,74,50,10,0,211,54,91
"Colorado","Montezuma",2008,363,236,126,1,0,0,0,101,71,46,0,0,355,8,0
"Colorado","Park",2008,123,32,54,35,2,0,0,161,129,77,0,0,123,0,0
"Colorado","Pitkin",2008,121,118,3,0,0,0,0,56,29,16,0,0,0,29,92
"Colorado","Prowers",2008,365,338,25,1,0,1,0,218,46,23,0,0,0,0,365
"Colorado","Pueblo",2008,142,109,33,0,0,0,0,83,55,36,0,0,0,99,43
"Colorado","Routt",2008,298,276,22,0,0,0,0,85,45,21,0,0,0,0,298
"Colorado","San Juan",2008,117,114,3,0,0,0,0,62,24,11,0,0,0,117,0
"Colorado","San Miguel",2008,112,105,7,0,0,0,0,64,32,14,0,0,0,0,112
"Colorado","Summit",2008,327,321,6,0,0,0,0,75,27,11,0,0,0,0,327
"Colorado","Teller",2008,82,20,48,14,0,0,0,140,112,74,0,0,82,0,0
"Colorado","Weld",2008,366,235,123,8,0,0,0,122,80,44,23,0,285,57,1
"Connecticut","Fairfield",2008,366,172,163,23,8,0,0,200,93,52,0,29,126,211,0
"Connecticut","Hartford",2008,366,206,151,7,2,0,0,159,71,46,7,29,83,247,0
"Connecticut","Litchfield",2008,366,294,63,8,1,0,0,161,62,37,0,36,255,75,0
"Connecticut","Middlesex",2008,183,142,29,11,1,0,0,164,84,42,0,0,183,0,0
"Connecticut","New Haven",2008,366,153,195,16,2,0,0,200,86,53,0,15,98,253,0
"Connecticut","New London",2008,349,196,142,9,2,0,0,172,74,47,0,0,99,250,0
"Connecticut","Tolland",2008,183,136,34,10,3,0,0,172,84,41,0,0,183,0,0
"Connecticut","Windham",2008,364,335,25,4,0,0,0,115,49,33,0,0,364,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2008,366,66,180,89,25,3,3,410,147,80,9,72,183,0,102
"Country Of Mexico","CHIHUAHUA STATE",2008,366,214,123,25,3,1,0,210,93,48,65,0,258,0,43
"Country Of Mexico","SONORA",2008,61,28,33,0,0,0,0,86,72,52,0,0,0,0,61
"Delaware","Kent",2008,268,130,121,17,0,0,0,147,87,51,0,0,176,92,0
"Delaware","New Castle",2008,366,122,220,21,2,1,0,202,93,57,0,26,99,241,0
"Delaware","Sussex",2008,260,127,112,20,1,0,0,164,97,52,0,0,188,72,0
"District Of Columbia","District of Columbia",2008,366,123,227,12,4,0,0,187,85,55,3,39,82,242,0
"Florida","Alachua",2008,366,298,66,2,0,0,0,119,58,36,0,0,270,79,17
"Florida","Baker",2008,359,318,40,1,0,0,0,101,54,34,0,0,359,0,0
"Florida","Bay",2008,366,266,91,9,0,0,0,150,71,40,0,0,282,79,5
"Florida","Brevard",2008,366,198,165,3,0,0,0,122,63,48,0,0,97,269,0
"Florida","Broward",2008,366,164,200,1,1,0,0,169,65,51,0,1,49,316,0
"Florida","Citrus",2008,122,80,42,0,0,0,0,79,58,44,0,0,0,122,0
"Florida","Collier",2008,359,215,140,4,0,0,0,115,61,46,0,0,93,266,0
"Florida","Columbia",2008,364,113,251,0,0,0,0,100,69,55,0,0,54,310,0
"Florida","Duval",2008,366,134,227,5,0,0,0,115,68,53,0,2,63,300,1
"Florida","Escambia",2008,366,150,203,12,1,0,0,151,77,52,0,0,101,265,0
"Florida","Hamilton",2008,360,145,215,0,0,0,0,79,63,53,0,0,0,360,0
"Florida","Highlands",2008,363,340,18,5,0,0,0,122,47,33,0,0,363,0,0
"Florida","Hillsborough",2008,366,96,261,7,2,0,0,187,71,55,0,0,67,299,0
"Florida","Holmes",2008,366,152,213,1,0,0,0,105,68,53,0,0,66,300,0
"Florida","Indian River",2008,349,307,38,4,0,0,0,126,54,37,0,0,349,0,0
"Florida","Lake",2008,366,209,154,3,0,0,0,115,64,47,0,0,156,210,0
"Florida","Lee",2008,366,320,43,3,0,0,0,119,52,36,0,0,298,56,12
"Florida","Leon",2008,366,71,288,7,0,0,0,129,76,57,0,0,40,326,0
"Florida","Liberty",2008,354,323,31,0,0,0,0,90,50,33,0,0,354,0,0
"Florida","Manatee",2008,152,119,26,6,1,0,0,156,71,41,0,0,152,0,0
"Florida","Marion",2008,366,207,155,4,0,0,0,108,64,47,0,0,122,244,0
"Florida","Miami-Dade",2008,366,123,236,6,1,0,0,157,67,53,0,0,33,333,0
"Florida","Okaloosa",2008,28,28,0,0,0,0,0,41,35,28,0,0,28,0,0
"Florida","Orange",2008,366,166,196,4,0,0,0,147,67,52,0,1,74,291,0
"Florida","Osceola",2008,357,337,16,4,0,0,0,119,48,33,0,0,357,0,0
"Florida","Palm Beach",2008,365,286,78,0,1,0,0,169,58,39,0,1,187,175,2
"Florida","Pasco",2008,366,309,50,7,0,0,0,143,61,38,0,0,366,0,0
"Florida","Pinellas",2008,366,132,228,6,0,0,0,140,65,53,0,0,50,316,0
"Florida","Polk",2008,366,189,172,5,0,0,0,126,64,49,0,0,100,266,0
"Florida","Putnam",2008,340,335,5,0,0,0,0,62,29,19,0,0,0,0,340
"Florida","Santa Rosa",2008,365,192,158,13,2,0,0,154,74,49,0,0,174,191,0
"Florida","Sarasota",2008,366,221,137,7,1,0,0,159,62,46,0,0,166,200,0
"Florida","Seminole",2008,364,304,58,2,0,0,0,122,56,37,0,0,294,64,6
"Florida","St. Lucie",2008,366,202,163,1,0,0,0,105,61,48,0,0,58,308,0
"Florida","Volusia",2008,366,188,178,0,0,0,0,100,62,50,0,0,96,265,5
"Florida","Wakulla",2008,358,288,64,6,0,0,0,129,63,38,0,0,292,66,0
"Georgia","Bibb",2008,365,105,243,16,1,0,0,151,87,59,0,0,73,292,0
"Georgia","Charlton",2008,120,85,35,0,0,0,0,85,56,39,0,0,0,120,0
"Georgia","Chatham",2008,366,140,223,3,0,0,0,136,72,54,0,0,43,322,1
"Georgia","Chattooga",2008,260,201,58,1,0,0,0,101,71,42,0,0,239,0,21
"Georgia","Clarke",2008,362,132,218,12,0,0,0,140,82,55,0,0,105,257,0
"Georgia","Clayton",2008,115,19,95,1,0,0,0,110,73,58,0,0,0,115,0
"Georgia","Cobb",2008,323,120,191,11,1,0,0,155,80,55,0,0,112,211,0
"Georgia","Coffee",2008,53,28,25,0,0,0,0,82,65,47,0,0,0,53,0
"Georgia","Columbia",2008,241,159,76,6,0,0,0,129,80,47,0,0,241,0,0
"Georgia","Coweta",2008,363,135,217,10,1,0,0,164,77,55,0,0,57,306,0
"Georgia","Dawson",2008,244,168,68,8,0,0,0,133,77,44,0,0,244,0,0
"Georgia","DeKalb",2008,366,66,277,19,4,0,0,182,87,60,0,3,63,300,0
"Georgia","Dougherty",2008,261,57,202,2,0,0,0,121,75,58,0,0,0,256,5
"Georgia","Douglas",2008,248,165,71,12,0,0,0,150,87,45,0,0,237,0,11
"Georgia","Fayette",2008,245,185,50,9,1,0,0,151,77,44,0,0,245,0,0
"Georgia","Floyd",2008,354,88,265,1,0,0,0,106,76,58,0,0,0,354,0
"Georgia","Fulton",2008,366,44,298,20,3,1,0,211,90,63,0,1,44,321,0
"Georgia","Glynn",2008,273,202,69,2,0,0,0,101,59,41,0,0,189,77,7
"Georgia","Gwinnett",2008,362,128,225,8,1,0,0,156,80,56,0,0,59,303,0
"Georgia","Hall",2008,347,72,273,2,0,0,0,128,80,60,0,0,0,347,0
"Georgia","Henry",2008,364,126,217,15,6,0,0,192,84,55,0,0,72,292,0
"Georgia","Houston",2008,341,69,269,3,0,0,0,117,73,58,0,0,0,341,0
"Georgia","Lowndes",2008,339,51,286,2,0,0,0,117,73,60,0,0,0,339,0
"Georgia","Murray",2008,282,165,108,9,0,0,0,133,84,48,0,0,208,74,0
"Georgia","Muscogee",2008,361,122,230,9,0,0,0,129,78,56,0,0,78,283,0
"Georgia","Paulding",2008,366,146,208,12,0,0,0,147,80,54,0,0,105,261,0
"Georgia","Pike",2008,360,268,78,13,1,0,0,159,77,41,0,0,360,0,0
"Georgia","Richmond",2008,360,104,247,9,0,0,0,143,80,58,0,0,56,304,0
"Georgia","Rockdale",2008,366,269,74,19,3,1,0,203,87,36,0,123,243,0,0
"Georgia","Spalding",2008,38,38,0,0,0,0,0,46,29,19,0,0,0,0,38
"Georgia","Sumter",2008,228,180,46,2,0,0,0,105,77,40,0,0,228,0,0
"Georgia","Walker",2008,346,59,285,2,0,0,0,102,78,61,0,0,0,346,0
"Georgia","Walton",2008,301,108,192,1,0,0,0,101,73,55,0,0,0,301,0
"Georgia","Washington",2008,84,40,44,0,0,0,0,90,70,52,0,0,0,74,10
"Georgia","Wilkinson",2008,86,25,61,0,0,0,0,90,74,56,0,0,0,86,0
"Hawaii","Hawaii",2008,312,16,265,24,7,0,0,173,100,75,0,0,0,312,0
"Hawaii","Honolulu",2008,366,346,20,0,0,0,0,99,39,24,0,16,174,85,91
"Hawaii","Maui",2008,346,331,15,0,0,0,0,63,38,19,0,0,0,96,250
"Idaho","Ada",2008,366,194,166,6,0,0,0,147,71,49,6,0,109,240,11
"Idaho","Bannock",2008,347,304,41,2,0,0,0,112,52,22,0,0,0,299,48
"Idaho","Benewah",2008,356,256,99,1,0,0,0,108,60,37,0,0,0,356,0
"Idaho","Boise",2008,21,13,8,0,0,0,0,79,55,48,0,0,0,21,0
"Idaho","Bonner",2008,360,359,1,0,0,0,0,62,24,12,0,0,0,0,360
"Idaho","Bonneville",2008,114,99,15,0,0,0,0,64,53,28,0,0,0,114,0
"Idaho","Butte",2008,363,294,68,1,0,0,0,101,61,44,0,0,358,5,0
"Idaho","Canyon",2008,287,210,77,0,0,0,0,99,58,36,0,0,0,182,105
"Idaho","Custer",2008,108,101,7,0,0,0,0,72,42,11,0,0,0,108,0
"Idaho","Franklin",2008,90,79,10,1,0,0,0,140,52,28,0,0,0,90,0
"Idaho","Idaho",2008,297,279,18,0,0,0,0,67,44,20,0,0,0,297,0
"Idaho","Kootenai",2008,364,258,105,1,0,0,0,113,62,41,0,0,120,244,0
"Idaho","Latah",2008,340,313,27,0,0,0,0,71,46,18,0,0,0,340,0
"Idaho","Lemhi",2008,350,272,78,0,0,0,0,86,58,31,0,0,0,350,0
"Idaho","Nez Perce",2008,327,287,40,0,0,0,0,78,52,24,0,0,0,327,0
"Idaho","Power",2008,296,222,71,2,1,0,0,168,58,36,0,0,0,176,120
"Idaho","Shoshone",2008,366,133,217,13,3,0,0,157,90,55,0,0,0,365,1
"Idaho","Twin Falls",2008,335,264,71,0,0,0,0,82,56,34,0,0,0,335,0
"Idaho","Valley",2008,190,157,33,0,0,0,0,73,53,35,0,0,0,190,0
"Illinois","Adams",2008,357,321,36,0,0,0,0,93,51,34,0,0,315,42,0
"Illinois","Champaign",2008,366,274,92,0,0,0,0,97,63,39,0,0,275,91,0
"Illinois","Clark",2008,196,175,21,0,0,0,0,100,51,39,0,0,196,0,0
"Illinois","Cook",2008,366,30,299,37,0,0,0,117,101,70,0,143,25,198,0
"Illinois","DuPage",2008,366,137,227,2,0,0,0,106,71,54,0,0,39,327,0
"Illinois","Effingham",2008,212,189,23,0,0,0,0,100,51,38,0,0,212,0,0
"Illinois","Hamilton",2008,245,178,65,2,0,0,0,109,67,43,0,0,197,48,0
"Illinois","Jackson",2008,56,56,0,0,0,0,0,35,28,16,0,0,0,0,56
"Illinois","Jersey",2008,244,180,61,2,1,0,0,159,64,42,0,0,201,43,0
"Illinois","Jo Daviess",2008,363,326,36,1,0,0,0,105,51,36,0,0,363,0,0
"Illinois","Kane",2008,364,308,54,2,0,0,0,101,55,33,0,0,312,52,0
"Illinois","La Salle",2008,366,173,193,0,0,0,0,91,66,51,0,0,0,349,17
"Illinois","Lake",2008,366,302,61,3,0,0,0,105,64,35,0,0,332,34,0
"Illinois","Macon",2008,363,194,169,0,0,0,0,97,67,47,0,0,133,230,0
"Illinois","Macoupin",2008,351,326,24,1,0,0,0,101,49,33,0,0,342,0,9
"Illinois","Madison",2008,366,171,188,7,0,0,0,140,81,52,0,0,169,155,42
"Illinois","McHenry",2008,366,194,172,0,0,0,0,100,68,48,0,0,132,234,0
"Illinois","McLean",2008,347,253,93,1,0,0,0,112,64,40,0,0,259,88,0
"Illinois","Peoria",2008,366,144,222,0,0,0,0,100,74,54,3,0,90,273,0
"Illinois","Randolph",2008,363,298,65,0,0,0,0,87,58,37,0,0,317,46,0
"Illinois","Rock Island",2008,340,301,39,0,0,0,0,90,51,35,0,0,294,46,0
"Illinois","Saint Clair",2008,366,156,208,2,0,0,0,117,72,54,0,42,49,275,0
"Illinois","Sangamon",2008,366,297,69,0,0,0,0,90,59,36,1,0,273,92,0
"Illinois","Will",2008,361,314,47,0,0,0,0,93,54,33,0,0,307,54,0
"Illinois","Winnebago",2008,366,296,69,1,0,0,0,128,60,36,7,0,269,90,0
"Indiana","Allen",2008,362,88,268,6,0,0,0,120,81,59,12,0,60,290,0
"Indiana","Boone",2008,183,128,51,4,0,0,0,115,80,45,0,0,183,0,0
"Indiana","Carroll",2008,181,153,28,0,0,0,0,97,61,42,0,0,181,0,0
"Indiana","Clark",2008,346,78,253,15,0,0,0,150,86,60,0,0,73,271,2
"Indiana","Delaware",2008,233,142,91,0,0,0,0,90,67,45,0,0,138,95,0
"Indiana","Dubois",2008,285,80,205,0,0,0,0,93,74,57,0,0,0,285,0
"Indiana","Elkhart",2008,238,126,108,4,0,0,0,139,83,49,0,0,147,91,0
"Indiana","Floyd",2008,365,73,286,5,1,0,0,164,80,60,0,0,46,319,0
"Indiana","Gibson",2008,91,37,54,0,0,0,0,85,71,53,0,0,0,91,0
"Indiana","Greene",2008,181,113,62,6,0,0,0,115,84,47,0,0,181,0,0
"Indiana","Hamilton",2008,182,113,61,7,1,0,0,154,93,47,0,0,182,0,0
"Indiana","Hancock",2008,183,117,60,6,0,0,0,126,84,47,0,0,183,0,0
"Indiana","Hendricks",2008,356,314,40,2,0,0,0,115,51,30,21,139,181,0,15
"Indiana","Henry",2008,116,44,72,0,0,0,0,87,71,54,0,0,0,116,0
"Indiana","Howard",2008,102,42,60,0,0,0,0,100,72,54,0,0,0,102,0
"Indiana","Huntington",2008,182,159,23,0,0,0,0,84,54,40,0,0,182,0,0
"Indiana","Jackson",2008,183,128,52,3,0,0,0,122,71,46,0,0,183,0,0
"Indiana","Johnson",2008,179,126,52,1,0,0,0,119,77,46,0,0,179,0,0
"Indiana","Knox",2008,364,255,107,2,0,0,0,108,69,42,0,0,274,90,0
"Indiana","LaPorte",2008,240,147,93,0,0,0,0,93,71,44,0,0,151,89,0
"Indiana","Lake",2008,366,76,285,5,0,0,0,122,77,57,0,1,30,331,4
"Indiana","Madison",2008,361,132,229,0,0,0,0,98,74,55,0,0,64,297,0
"Indiana","Marion",2008,366,66,293,7,0,0,0,143,84,61,0,0,53,313,0
"Indiana","Morgan",2008,182,114,67,1,0,0,0,122,80,47,0,0,182,0,0
"Indiana","Perry",2008,211,153,53,5,0,0,0,133,74,43,0,0,171,0,40
"Indiana","Porter",2008,366,132,231,3,0,0,0,140,75,55,0,0,64,286,16
"Indiana","Posey",2008,173,134,37,2,0,0,0,133,64,44,0,0,173,0,0
"Indiana","Shelby",2008,182,126,54,2,0,0,0,101,77,46,0,0,182,0,0
"Indiana","Spencer",2008,112,38,74,0,0,0,0,85,71,55,0,0,0,112,0
"Indiana","St. Joseph",2008,366,227,137,2,0,0,0,108,75,44,0,70,150,146,0
"Indiana","Tippecanoe",2008,351,131,217,3,0,0,0,131,72,55,0,0,0,351,0
"Indiana","Vanderburgh",2008,363,89,264,10,0,0,0,143,77,56,0,0,65,298,0
"Indiana","Vigo",2008,359,141,216,2,0,0,0,115,74,54,0,0,70,289,0
"Indiana","Wabash",2008,340,301,38,1,0,0,0,101,51,37,0,0,340,0,0
"Indiana","Warrick",2008,183,124,55,4,0,0,0,119,74,45,0,0,183,0,0
"Indiana","Washington",2008,120,57,63,0,0,0,0,81,67,52,0,0,0,120,0
"Indiana","Whitley",2008,61,41,19,1,0,0,0,142,69,35,0,0,0,0,61
"Iowa","Black Hawk",2008,131,73,56,2,0,0,0,115,65,47,0,0,0,119,12
"Iowa","Bremer",2008,213,184,29,0,0,0,0,87,54,40,0,0,213,0,0
"Iowa","Cerro Gordo",2008,366,324,42,0,0,0,0,75,53,26,0,0,0,0,366
