"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Arkansas","Arkansas",1999,28,5,22,1,0,0,0,104,82,70,0,0,0,28,0
"Arkansas","Ashley",1999,28,1,27,0,0,0,0,93,88,69,0,0,0,28,0
"Arkansas","Clark",1999,347,235,83,23,6,0,0,174,93,41,0,0,347,0,0
"Arkansas","Craighead",1999,27,3,22,2,0,0,0,112,85,64,0,0,0,27,0
"Arkansas","Crittenden",1999,365,222,98,33,12,0,0,197,112,44,0,0,336,29,0
"Arkansas","Garland",1999,21,7,14,0,0,0,0,78,74,56,0,0,0,21,0
"Arkansas","Jefferson",1999,25,9,16,0,0,0,0,89,84,58,0,0,0,25,0
"Arkansas","Marion",1999,20,8,12,0,0,0,0,77,67,54,0,0,0,20,0
"Arkansas","Miller",1999,11,2,9,0,0,0,0,98,79,56,0,0,0,11,0
"Arkansas","Montgomery",1999,362,311,43,8,0,0,0,147,64,34,0,0,362,0,0
"Arkansas","Newton",1999,348,206,119,22,1,0,0,154,90,46,0,0,302,46,0
"Arkansas","Phillips",1999,22,6,16,0,0,0,0,93,77,60,0,0,0,22,0
"Arkansas","Polk",1999,24,11,13,0,0,0,0,74,66,55,0,0,0,24,0
"Arkansas","Pope",1999,24,6,17,1,0,0,0,104,78,65,0,0,0,24,0
"Arkansas","Pulaski",1999,365,186,150,25,4,0,0,182,97,50,15,38,195,114,3
"Arkansas","Sebastian",1999,55,12,43,0,0,0,0,86,73,59,0,0,0,55,0
"Arkansas","Union",1999,25,4,21,0,0,0,0,80,79,59,0,0,0,25,0
"Arkansas","Washington",1999,44,14,30,0,0,0,0,91,71,58,0,0,0,44,0
"California","Alameda",1999,365,248,91,19,5,2,0,212,87,42,4,134,159,67,1
"California","Amador",1999,365,212,89,53,10,1,0,202,122,45,6,0,359,0,0
"California","Butte",1999,365,234,101,23,7,0,0,187,97,44,7,84,221,31,22
"California","Calaveras",1999,365,192,108,49,15,1,0,201,129,50,1,0,344,20,0
"California","Colusa",1999,365,229,116,20,0,0,0,150,87,44,0,0,278,37,50
"California","Contra Costa",1999,365,253,87,17,6,2,0,218,86,43,0,78,206,76,5
"California","Del Norte",1999,141,130,10,0,1,0,0,167,41,17,0,0,0,96,45
"California","El Dorado",1999,365,144,131,51,35,4,0,214,151,58,0,26,328,11,0
"California","Fresno",1999,365,52,113,88,101,11,0,219,185,108,7,33,226,99,0
"California","Glenn",1999,365,241,99,24,1,0,0,169,93,44,0,0,340,0,25
"California","Humboldt",1999,68,45,22,1,0,0,0,104,63,36,0,0,0,56,12
"California","Imperial",1999,365,63,194,86,20,2,0,217,140,77,27,33,250,40,15
"California","Inyo",1999,365,150,157,39,8,0,11,3054,115,58,0,0,297,10,58
"California","Kern",1999,365,57,112,72,108,16,0,210,182,108,0,39,233,89,4
"California","Kings",1999,362,148,109,76,28,1,0,206,147,64,0,47,256,39,20
"California","Lake",1999,364,319,42,3,0,0,0,105,54,33,0,0,355,8,1
"California","Lassen",1999,53,46,7,0,0,0,0,73,54,28,0,0,0,0,53
"California","Los Angeles",1999,365,17,180,140,27,1,0,203,140,97,12,165,86,99,3
"California","Madera",1999,362,232,86,34,10,0,0,174,105,44,0,68,294,0,0
"California","Marin",1999,365,326,38,1,0,0,0,133,52,32,2,172,137,51,3
"California","Mariposa",1999,355,156,107,71,21,0,0,200,140,61,0,0,345,6,4
"California","Mendocino",1999,365,328,36,1,0,0,0,101,51,33,22,48,254,37,4
"California","Merced",1999,365,152,92,73,45,3,0,213,159,71,0,47,290,25,3
"California","Modoc",1999,61,48,12,1,0,0,0,112,60,33,0,0,0,48,13
"California","Mono",1999,117,116,1,0,0,0,0,90,24,11,0,0,0,0,117
"California","Monterey",1999,365,294,70,1,0,0,0,105,62,39,0,23,265,67,10
"California","Napa",1999,365,340,19,5,1,0,0,161,45,32,17,111,233,0,4
"California","Nevada",1999,365,129,140,68,28,0,0,195,143,67,0,0,339,11,15
"California","Orange",1999,365,109,204,47,5,0,0,164,105,64,0,126,116,119,4
"California","Placer",1999,365,168,111,59,25,2,0,208,136,58,0,54,280,22,9
"California","Plumas",1999,360,221,125,10,4,0,0,177,84,48,0,0,294,63,3
"California","Riverside",1999,365,51,145,101,62,6,0,219,166,96,1,66,199,94,5
"California","Sacramento",1999,365,133,139,52,36,5,0,225,154,60,5,42,186,127,5
"California","San Benito",1999,363,233,106,24,0,0,0,150,87,45,0,0,348,13,2
"California","San Bernardino",1999,365,16,163,85,72,29,0,239,192,101,0,92,205,64,4
"California","San Diego",1999,365,15,248,85,17,0,0,187,129,82,0,39,167,157,2
"California","San Francisco",1999,365,266,83,14,2,0,0,162,73,38,4,128,114,117,2
"California","San Joaquin",1999,365,213,103,34,13,2,0,208,115,48,8,97,178,76,6
"California","San Luis Obispo",1999,365,241,110,14,0,0,0,143,87,46,0,47,291,21,6
"California","San Mateo",1999,365,303,59,2,1,0,0,154,58,33,10,192,98,64,1
"California","Santa Barbara",1999,365,169,165,30,0,1,0,205,97,51,3,55,293,10,4
"California","Santa Clara",1999,364,208,120,25,11,0,0,192,100,46,5,84,147,127,1
"California","Santa Cruz",1999,365,294,68,3,0,0,0,105,57,37,0,8,272,78,7
"California","Shasta",1999,364,189,111,51,13,0,0,182,126,50,0,0,336,28,0
"California","Sierra",1999,58,57,1,0,0,0,0,57,36,22,0,0,0,0,58
"California","Siskiyou",1999,362,337,25,0,0,0,0,90,47,33,0,0,350,0,12
"California","Solano",1999,365,263,71,25,5,1,0,201,90,41,16,72,230,45,2
"California","Sonoma",1999,365,293,60,10,2,0,0,154,63,38,1,64,246,52,2
"California","Stanislaus",1999,365,180,131,30,24,0,0,197,126,51,7,81,182,82,13
"California","Sutter",1999,365,193,105,55,12,0,0,179,126,49,12,57,264,24,8
"California","Tehama",1999,342,175,95,53,17,2,0,203,129,50,0,0,336,0,6
"California","Trinity",1999,61,57,4,0,0,0,0,73,43,18,0,0,0,0,61
"California","Tulare",1999,365,93,100,78,86,8,0,207,182,97,1,53,240,71,0
"California","Tuolumne",1999,365,176,88,77,24,0,0,195,140,58,9,0,356,0,0
"California","Ventura",1999,365,120,162,62,19,2,0,207,133,64,0,49,267,48,1
"California","Yolo",1999,365,245,87,25,8,0,0,172,97,44,0,59,262,39,5
"Canada","New Brunswick",1999,188,179,7,2,0,0,0,133,47,34,0,0,188,0,0
"Colorado","Adams",1999,365,159,201,5,0,0,0,136,77,52,2,149,136,39,39
"Colorado","Alamosa",1999,315,295,18,1,1,0,0,155,40,18,0,0,0,56,259
"Colorado","Arapahoe",1999,359,252,96,10,0,1,0,216,74,43,0,0,328,31,0
"Colorado","Archuleta",1999,326,313,13,0,0,0,0,92,39,23,0,0,0,0,326
"Colorado","Boulder",1999,365,282,77,5,1,0,0,151,67,38,85,0,211,66,3
"Colorado","Delta",1999,61,57,3,0,0,0,1,351,44,23,0,0,0,0,61
"Colorado","Denver",1999,365,214,148,3,0,0,0,122,70,48,40,112,117,56,40
"Colorado","Douglas",1999,181,111,61,9,0,0,0,129,84,48,0,0,154,0,27
"Colorado","Eagle",1999,49,49,0,0,0,0,0,36,24,10,0,0,0,0,49
"Colorado","El Paso",1999,365,301,62,2,0,0,0,136,60,43,17,130,183,21,14
"Colorado","Elbert",1999,67,66,1,0,0,0,0,55,32,21,0,0,0,67,0
"Colorado","Fremont",1999,59,57,2,0,0,0,0,85,28,11,0,0,0,0,59
"Colorado","Garfield",1999,62,60,1,0,0,1,0,205,39,19,0,0,0,0,62
"Colorado","Gunnison",1999,365,206,143,16,0,0,0,143,87,49,0,0,315,0,50
"Colorado","Jackson",1999,95,94,1,0,0,0,0,82,22,12,0,0,0,95,0
"Colorado","Jefferson",1999,365,237,105,21,2,0,0,166,90,44,7,39,316,0,3
"Colorado","La Plata",1999,364,235,123,6,0,0,0,147,74,46,0,6,254,0,104
"Colorado","Larimer",1999,365,250,108,7,0,0,0,150,77,45,12,0,337,16,0
"Colorado","Mesa",1999,365,342,23,0,0,0,0,95,46,27,230,0,0,82,53
"Colorado","Montezuma",1999,346,228,114,4,0,0,0,106,77,48,0,0,337,9,0
"Colorado","Montrose",1999,107,86,20,0,0,0,1,380,55,31,0,0,0,0,107
"Colorado","Pitkin",1999,363,349,14,0,0,0,0,78,38,22,0,0,0,10,353
"Colorado","Prowers",1999,365,334,30,1,0,0,0,125,47,24,0,0,0,0,365
"Colorado","Pueblo",1999,118,105,13,0,0,0,0,59,52,30,0,0,0,57,61
"Colorado","Routt",1999,319,287,32,0,0,0,0,97,51,18,0,0,0,28,291
"Colorado","San Juan",1999,97,96,1,0,0,0,0,71,27,16,0,0,0,97,0
"Colorado","San Miguel",1999,311,303,7,1,0,0,0,135,34,20,0,0,0,0,311
"Colorado","Summit",1999,121,119,2,0,0,0,0,54,36,17,0,0,0,0,121
"Colorado","Teller",1999,260,241,19,0,0,0,0,71,47,24,0,0,0,0,260
"Colorado","Weld",1999,365,274,88,3,0,0,0,108,67,41,58,0,259,46,2
"Connecticut","Fairfield",1999,365,212,114,17,14,8,0,229,105,46,28,133,133,71,0
"Connecticut","Hartford",1999,365,199,145,10,11,0,0,200,80,47,23,66,114,149,13
"Connecticut","Litchfield",1999,211,127,53,19,12,0,0,195,126,46,0,0,183,0,28
"Connecticut","Middlesex",1999,360,297,38,11,10,4,0,224,84,37,0,0,360,0,0
"Connecticut","New Haven",1999,365,179,150,20,11,5,0,226,100,51,0,141,103,96,25
"Connecticut","New London",1999,239,149,65,16,8,1,0,228,101,46,0,0,173,58,8
"Connecticut","Tolland",1999,194,124,46,13,11,0,0,190,119,45,0,14,180,0,0
"Connecticut","Windham",1999,350,278,45,19,7,1,0,203,80,38,0,0,350,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",1999,365,43,138,84,52,45,3,393,209,101,104,45,167,0,49
"Country Of Mexico","CHIHUAHUA STATE",1999,287,109,144,31,1,0,2,1871,102,60,75,0,177,0,35
"Country Of Mexico","SONORA",1999,58,18,39,1,0,0,0,122,83,60,0,0,0,0,58
"Delaware","Kent",1999,266,125,100,29,11,1,0,205,126,53,0,0,196,70,0
"Delaware","New Castle",1999,365,101,225,22,13,4,0,215,112,61,0,34,116,215,0
"Delaware","Sussex",1999,282,138,100,25,19,0,0,197,133,51,0,0,209,73,0
"District Of Columbia","District of Columbia",1999,365,84,222,35,22,2,0,210,129,63,1,49,102,213,0
"Florida","Alachua",1999,360,217,123,20,0,0,0,147,84,44,0,0,280,80,0
"Florida","Baker",1999,350,277,61,12,0,0,0,126,80,39,0,0,350,0,0
"Florida","Bay",1999,52,51,1,0,0,0,0,63,32,23,0,0,0,0,52
"Florida","Brevard",1999,359,279,68,11,1,0,0,156,80,41,0,0,355,0,4
"Florida","Broward",1999,363,219,132,10,2,0,0,188,69,46,10,30,110,213,0
"Florida","Citrus",1999,167,62,105,0,0,0,0,83,70,55,0,0,0,167,0
"Florida","Collier",1999,60,60,0,0,0,0,0,33,20,15,0,0,0,0,60
"Florida","Duval",1999,363,201,146,14,2,0,0,154,87,49,6,31,199,121,6
"Florida","Escambia",1999,365,68,253,39,5,0,0,182,108,60,0,1,133,231,0
"Florida","Gulf",1999,44,40,4,0,0,0,0,55,43,20,0,0,0,0,44
"Florida","Hamilton",1999,58,57,0,1,0,0,0,103,32,20,0,0,0,0,58
"Florida","Hillsborough",1999,365,89,243,25,8,0,0,187,100,59,6,1,131,225,2
"Florida","Holmes",1999,343,258,71,14,0,0,0,129,84,39,0,0,343,0,0
"Florida","Lake",1999,352,351,1,0,0,0,0,54,25,15,0,0,0,0,352
"Florida","Lee",1999,365,261,93,8,3,0,0,156,67,42,0,0,297,68,0
"Florida","Leon",1999,365,219,127,18,1,0,0,159,84,44,0,0,269,88,8
"Florida","Liberty",1999,360,276,70,14,0,0,0,140,80,40,0,0,360,0,0
"Florida","Manatee",1999,365,237,106,19,2,1,0,201,84,43,0,11,294,60,0
"Florida","Marion",1999,365,248,97,18,2,0,0,172,84,43,0,0,300,65,0
"Florida","Miami-Dade",1999,365,153,192,13,7,0,0,172,84,53,2,17,123,223,0
"Florida","Monroe",1999,57,57,0,0,0,0,0,49,22,13,0,0,0,0,57
"Florida","Nassau",1999,60,58,2,0,0,0,0,54,41,24,0,0,0,0,60
"Florida","Orange",1999,364,120,218,24,2,0,0,177,84,55,1,6,95,262,0
"Florida","Osceola",1999,354,289,53,12,0,0,0,136,74,38,0,0,354,0,0
"Florida","Palm Beach",1999,365,222,135,7,1,0,0,151,67,45,0,12,133,218,2
"Florida","Pasco",1999,365,268,77,17,3,0,0,177,80,41,0,0,365,0,0
"Florida","Pinellas",1999,365,124,216,20,5,0,0,197,87,55,0,16,115,234,0
"Florida","Polk",1999,365,250,96,19,0,0,0,150,80,41,0,0,302,51,12
"Florida","Putnam",1999,60,60,0,0,0,0,0,41,36,20,0,0,0,0,60
"Florida","Sarasota",1999,365,232,114,16,3,0,0,177,84,44,10,0,283,72,0
"Florida","Seminole",1999,365,239,108,17,1,0,0,159,77,42,0,0,296,69,0
"Florida","St. Lucie",1999,360,266,90,4,0,0,0,133,63,39,0,24,252,84,0
"Florida","Volusia",1999,362,232,119,11,0,0,0,142,77,44,0,0,279,77,6
"Georgia","Bibb",1999,249,76,113,41,15,4,0,215,143,66,0,0,159,87,3
"Georgia","Charlton",1999,75,27,48,0,0,0,0,94,72,56,0,0,0,75,0
"Georgia","Chatham",1999,363,218,123,19,3,0,0,154,87,42,0,0,149,99,115
"Georgia","Chattooga",1999,54,52,2,0,0,0,0,64,34,19,0,0,0,0,54
"Georgia","Cherokee",1999,92,36,34,19,3,0,0,187,122,61,0,0,92,0,0
"Georgia","Clarke",1999,99,11,83,4,1,0,0,176,98,67,0,0,0,99,0
"Georgia","Clayton",1999,104,2,92,10,0,0,0,126,98,70,0,0,0,104,0
"Georgia","Cobb",1999,130,37,75,10,8,0,0,192,126,67,0,0,56,74,0
"Georgia","Coweta",1999,167,74,33,29,25,6,0,215,172,61,0,0,167,0,0
"Georgia","Dawson",1999,210,100,69,34,7,0,0,164,129,54,0,0,210,0,0
"Georgia","DeKalb",1999,365,29,253,47,27,9,0,229,150,74,6,16,89,253,1
"Georgia","Dougherty",1999,104,19,82,3,0,0,0,111,92,64,0,0,0,90,14
"Georgia","Douglas",1999,237,106,52,46,30,3,0,210,159,64,0,0,211,0,26
"Georgia","Fannin",1999,201,104,80,16,1,0,0,156,100,50,0,0,201,0,0
"Georgia","Fayette",1999,204,90,48,37,21,8,0,219,159,61,0,0,204,0,0
"Georgia","Floyd",1999,104,16,79,7,2,0,0,157,97,72,0,0,0,99,5
"Georgia","Fulton",1999,365,55,215,43,38,14,0,236,164,72,7,40,110,201,7
"Georgia","Glynn",1999,252,148,87,17,0,0,0,150,92,44,0,0,176,64,12
"Georgia","Gwinnett",1999,212,91,66,40,13,2,0,234,143,64,0,0,212,0,0
"Georgia","Hall",1999,100,11,87,2,0,0,0,120,91,67,0,0,0,100,0
"Georgia","Henry",1999,146,68,22,22,25,9,0,228,182,64,0,0,146,0,0
"Georgia","Muscogee",1999,258,81,124,40,13,0,0,190,119,64,0,0,168,85,5
"Georgia","Paulding",1999,348,175,93,55,23,2,0,206,143,50,0,116,160,72,0
"Georgia","Pike",1999,359,216,70,50,22,1,0,206,129,44,0,0,359,0,0
"Georgia","Richmond",1999,253,80,120,43,10,0,0,187,126,66,0,0,159,90,4
"Georgia","Rockdale",1999,363,240,47,37,24,15,0,225,156,34,0,154,209,0,0
"Georgia","Spalding",1999,44,44,0,0,0,0,0,46,38,20,0,0,0,0,44
"Georgia","Sumter",1999,206,113,63,28,2,0,0,159,108,49,0,0,206,0,0
"Georgia","Walker",1999,58,56,2,0,0,0,0,58,39,22,0,0,0,0,58
"Georgia","Washington",1999,61,11,45,5,0,0,0,114,92,62,0,0,0,55,6
"Georgia","Wilkinson",1999,78,6,67,4,1,0,0,181,94,66,0,0,0,78,0
"Hawaii","Honolulu",1999,365,334,29,0,2,0,0,186,49,29,12,8,155,177,13
"Hawaii","Kauai",1999,54,54,0,0,0,0,0,32,23,16,0,0,0,0,54
"Hawaii","Maui",1999,352,325,27,0,0,0,0,89,46,20,0,0,0,78,274
"Idaho","Ada",1999,365,297,66,2,0,0,0,149,57,37,10,235,0,66,54
"Idaho","Bannock",1999,242,185,51,3,3,0,0,195,57,38,0,67,0,76,99
"Idaho","Blaine",1999,59,56,3,0,0,0,0,56,34,22,0,0,0,0,59
"Idaho","Bonner",1999,359,307,51,1,0,0,0,101,53,22,0,0,0,115,244
"Idaho","Bonneville",1999,57,47,9,1,0,0,0,115,58,29,0,0,0,44,13
"Idaho","Boundary",1999,50,50,0,0,0,0,0,46,39,23,0,0,0,0,50
"Idaho","Butte",1999,357,277,78,2,0,0,0,112,58,44,0,0,347,10,0
"Idaho","Canyon",1999,361,287,73,0,1,0,0,151,57,37,284,0,0,73,4
"Idaho","Caribou",1999,56,53,3,0,0,0,0,68,40,18,0,0,0,0,56
"Idaho","Custer",1999,97,94,3,0,0,0,0,58,32,14,0,0,0,97,0
"Idaho","Kootenai",1999,364,339,22,1,2,0,0,167,44,20,0,0,0,47,317
"Idaho","Lemhi",1999,136,128,8,0,0,0,0,79,46,20,0,0,0,73,63
"Idaho","Lewis",1999,55,52,3,0,0,0,0,67,49,30,0,0,0,0,55
"Idaho","Madison",1999,55,49,6,0,0,0,0,64,51,19,0,0,0,0,55
"Idaho","Minidoka",1999,57,55,2,0,0,0,0,73,36,20,0,0,0,0,57
"Idaho","Nez Perce",1999,365,351,12,2,0,0,0,111,38,16,297,0,0,14,54
"Idaho","Power",1999,327,28,184,60,48,6,1,488,162,84,0,0,0,274,53
"Idaho","Shoshone",1999,356,339,16,0,1,0,0,162,36,16,0,0,0,18,338
"Idaho","Twin Falls",1999,71,70,0,1,0,0,0,102,37,21,0,0,0,24,47
"Illinois","Adams",1999,365,317,40,7,1,0,0,151,58,32,0,0,358,0,7
"Illinois","Champaign",1999,365,246,81,31,6,1,0,201,101,43,0,0,332,32,1
"Illinois","Cook",1999,365,118,204,30,12,1,0,202,102,58,4,174,89,77,21
"Illinois","DuPage",1999,359,294,59,6,0,0,0,140,64,31,0,0,309,50,0
"Illinois","Effingham",1999,235,148,62,19,6,0,0,174,101,45,0,0,235,0,0
"Illinois","Hamilton",1999,225,158,53,11,3,0,0,166,90,44,0,0,225,0,0
"Illinois","Jackson",1999,54,54,0,0,0,0,0,50,33,20,0,0,0,0,54
"Illinois","Jersey",1999,238,152,54,21,11,0,0,197,115,44,0,0,238,0,0
"Illinois","Jo Daviess",1999,362,294,51,14,3,0,0,169,74,39,0,0,362,0,0
"Illinois","Kane",1999,360,322,29,9,0,0,0,150,54,30,0,0,349,0,11
"Illinois","La Salle",1999,363,327,36,0,0,0,0,98,50,21,0,0,0,0,363
"Illinois","Lake",1999,365,300,40,18,7,0,0,169,80,34,0,8,357,0,0
"Illinois","Macon",1999,350,259,77,10,4,0,0,164,77,37,0,0,311,39,0
"Illinois","Macoupin",1999,350,254,79,14,3,0,0,166,80,39,0,0,303,47,0
"Illinois","Madison",1999,365,183,131,40,10,1,0,206,115,50,2,0,223,53,87
"Illinois","McHenry",1999,358,305,34,13,6,0,0,187,74,33,0,0,358,0,0
"Illinois","Peoria",1999,365,268,83,11,3,0,0,166,77,41,72,0,247,45,1
"Illinois","Randolph",1999,352,242,92,16,2,0,0,156,80,41,0,0,307,45,0
"Illinois","Rock Island",1999,364,286,71,7,0,0,0,143,71,37,0,0,314,50,0
"Illinois","Saint Clair",1999,365,260,76,27,2,0,0,177,89,40,0,151,167,46,1
"Illinois","Sangamon",1999,365,272,85,6,2,0,0,164,77,37,23,0,296,46,0
"Illinois","Will",1999,365,251,92,19,3,0,0,169,84,41,0,61,255,49,0
"Illinois","Winnebago",1999,365,287,68,10,0,0,0,150,71,36,68,0,255,42,0
"Indiana","Allen",1999,357,225,95,26,11,0,0,172,101,42,127,0,166,63,1
"Indiana","Clark",1999,257,96,121,31,9,0,0,177,119,58,0,0,174,77,6
"Indiana","DeKalb",1999,12,11,1,0,0,0,0,54,47,25,0,0,0,0,12
"Indiana","Delaware",1999,24,10,14,0,0,0,0,90,66,53,0,0,0,24,0
"Indiana","Dubois",1999,58,57,1,0,0,0,0,52,43,21,0,0,0,0,58
"Indiana","Elkhart",1999,202,122,69,11,0,0,0,140,90,44,0,0,145,57,0
"Indiana","Floyd",1999,250,98,108,34,9,1,0,204,122,58,0,0,183,67,0
"Indiana","Gibson",1999,270,224,37,7,2,0,0,161,67,33,0,101,169,0,0
"Indiana","Hamilton",1999,181,76,58,30,17,0,0,195,147,61,0,0,181,0,0
"Indiana","Hancock",1999,182,79,56,35,12,0,0,185,136,54,0,0,182,0,0
"Indiana","Hendricks",1999,183,79,47,55,2,0,0,166,118,62,5,176,0,0,2
"Indiana","Howard",1999,57,21,34,2,0,0,0,116,87,57,0,0,0,57,0
"Indiana","Jasper",1999,45,44,1,0,0,0,0,51,34,18,0,0,0,0,45
"Indiana","Johnson",1999,179,78,59,35,7,0,0,185,129,61,0,0,179,0,0
"Indiana","Knox",1999,350,249,61,33,7,0,0,177,108,41,0,0,350,0,0
"Indiana","LaPorte",1999,185,113,40,25,6,1,0,203,119,45,0,0,183,2,0
"Indiana","Lake",1999,365,37,270,45,13,0,0,192,118,68,0,20,68,261,16
"Indiana","Madison",1999,229,89,92,37,11,0,0,185,140,58,0,0,172,45,12
"Indiana","Marion",1999,365,60,248,44,13,0,0,190,117,65,0,28,97,240,0
"Indiana","Morgan",1999,183,81,58,33,11,0,0,179,133,58,0,0,183,0,0
"Indiana","Perry",1999,205,114,51,25,15,0,0,200,143,44,0,0,171,0,34
"Indiana","Porter",1999,365,229,92,34,10,0,0,200,105,42,0,0,148,72,145
"Indiana","Posey",1999,183,82,63,24,14,0,0,200,136,58,0,0,183,0,0
"Indiana","Spencer",1999,342,338,4,0,0,0,0,80,22,11,0,342,0,0,0
"Indiana","St. Joseph",1999,281,165,78,29,9,0,0,174,112,45,0,71,151,50,9
"Indiana","Tippecanoe",1999,73,21,51,1,0,0,0,112,86,60,0,0,0,73,0
"Indiana","Vanderburgh",1999,365,220,97,33,15,0,0,190,112,42,85,64,161,49,6
"Indiana","Vigo",1999,229,114,93,19,3,0,0,166,100,51,0,0,145,70,14
"Indiana","Wabash",1999,361,251,67,33,10,0,0,187,108,40,0,0,361,0,0
"Indiana","Warrick",1999,183,76,65,31,11,0,0,190,136,61,0,0,183,0,0
"Iowa","Black Hawk",1999,116,50,66,0,0,0,0,99,72,54,0,0,0,109,7
"Iowa","Cerro Gordo",1999,355,260,94,0,1,0,0,159,63,32,0,0,0,41,314
"Iowa","Clinton",1999,361,232,112,14,3,0,0,166,86,41,0,0,151,80,130
"Iowa","Delaware",1999,41,41,0,0,0,0,0,36,27,15,0,0,0,0,41
"Iowa","Harrison",1999,206,156,47,3,0,0,0,122,77,42,0,0,206,0,0
"Iowa","Johnson",1999,116,45,69,2,0,0,0,104,74,55,0,0,0,116,0
"Iowa","Linn",1999,365,252,97,14,2,0,0,161,71,38,104,0,173,83,5
"Iowa","Muscatine",1999,119,49,69,1,0,0,0,120,77,56,0,0,0,109,10
"Iowa","Palo Alto",1999,208,172,32,4,0,0,0,122,64,42,0,0,208,0,0
"Iowa","Polk",1999,365,288,76,1,0,0,0,103,61,33,98,0,136,89,42
"Iowa","Pottawattamie",1999,51,21,30,0,0,0,0,83,69,53,0,0,0,51,0
"Iowa","Scott",1999,363,174,173,13,3,0,0,164,87,51,0,0,109,72,182
"Iowa","Story",1999,233,153,74,6,0,0,0,133,74,44,0,0,165,68,0
"Iowa","Van Buren",1999,210,150,50,10,0,0,0,150,84,43,0,0,210,0,0
"Iowa","Warren",1999,213,154,51,8,0,0,0,119,87,42,0,0,213,0,0
